date,side,shares,price,value,lot_id,realized_pnl_before_tax,realized_pnl_after_tax,reason,event_type
2015-08-11,SELL,1,9328.134,9328.134,107,253.0264794520547,201.6241501513698,take_profit,take_profit
2015-08-11,SELL,4,9328.134,37312.536,117,979.6229041095935,780.6125111397296,take_profit,take_profit
2015-08-11,SELL,3,9328.134,27984.402000000002,118,751.8328356164405,599.0979950609607,take_profit,take_profit
2015-08-11,BUY,2,9331.866,18663.732,119,0.0,0.0,buy_signal,buy
2015-08-12,BUY,4,9096.819,36387.276,120,0.0,0.0,buy_signal,buy
2015-08-13,BUY,14,8896.779,124554.906,121,0.0,0.0,buy_signal,buy
2015-08-14,SELL,14,8973.205,125624.87,121,1060.244547945198,844.8558680301311,take_profit,take_profit
2015-08-14,BUY,7,8976.795,62837.565,122,0.0,0.0,buy_signal,buy
2015-08-17,BUY,10,9051.81,90518.09999999999,123,0.0,0.0,buy_signal,buy
2015-08-18,BUY,8,9086.817,72694.536,124,0.0,0.0,buy_signal,buy
2015-08-19,BUY,73,8946.789,653115.5970000001,125,0.0,0.0,buy_signal,buy
2015-08-20,BUY,75,8701.74,652630.5,126,0.0,0.0,buy_signal,buy
2015-08-21,BUY,79,8261.652,652670.508,127,0.0,0.0,buy_signal,buy
2015-08-24,BUY,84,7746.549,650710.116,128,0.0,0.0,buy_signal,buy
2015-08-25,BUY,94,6901.38,648729.72,129,0.0,0.0,buy_signal,buy
2015-08-26,BUY,14,6736.347,94308.858,130,0.0,0.0,buy_signal,buy
2015-08-27,SELL,14,7428.514,103999.196,130,9682.664465753429,7715.63117953562,take_profit,take_profit
2015-08-27,BUY,13,7431.486,96609.318,131,0.0,0.0,buy_signal,buy
2015-08-28,SELL,94,7623.475,716606.65,129,67724.23794520553,53966.05900663703,take_profit,take_profit
2015-08-28,BUY,13,7626.525,99144.825,132,0.0,0.0,buy_signal,buy
2015-08-31,BUY,13,7631.526,99209.838,133,0.0,0.0,buy_signal,buy
2015-09-01,BUY,13,7411.482,96349.266,134,0.0,0.0,buy_signal,buy
2015-09-09,BUY,1,6851.37,6851.37,135,0.0,0.0,buy_signal,buy
2015-10-26,SELL,1,7623.475,7623.475,135,756.7966712328772,603.0534274719182,take_profit,take_profit
2015-11-09,SELL,13,7943.411,103264.343,131,6325.03157534246,5040.10141081164,take_profit,take_profit
2015-11-09,SELL,13,7943.411,103264.343,134,6607.561821917799,5265.235637795198,take_profit,take_profit
2015-11-10,SELL,84,7958.408,668506.272,128,15474.796438356123,12331.091541904076,take_profit,take_profit
2015-11-10,SELL,13,7958.408,103459.304,132,3983.6678219178148,3174.3857038952106,take_profit,take_profit
2015-11-10,SELL,13,7958.408,103459.304,133,3926.3736164383563,3128.7308162589043,take_profit,take_profit
2015-12-07,BUY,15,8166.633,122499.495,136,0.0,0.0,buy_signal,buy
2015-12-09,BUY,34,7916.583,269163.822,137,0.0,0.0,buy_signal,buy
2015-12-11,BUY,2,7756.5509999999995,15513.101999999999,138,0.0,0.0,buy_signal,buy
2015-12-15,BUY,3,7481.496,22444.488,139,0.0,0.0,buy_signal,buy
2015-12-16,BUY,15,7471.494,112072.40999999999,140,0.0,0.0,buy_signal,buy
2015-12-18,SELL,3,7783.443,23350.329,139,900.6330000000004,717.6694060500004,take_profit,take_profit
2015-12-18,SELL,15,7783.443,116751.645,140,4661.525958904124,3714.5369603527515,take_profit,take_profit
2016-01-07,BUY,9,6861.372,61752.348000000005,141,0.0,0.0,buy_signal,buy
2016-01-08,BUY,22,6461.2919999999995,142148.424,142,0.0,0.0,buy_signal,buy
2016-01-12,BUY,23,6391.278,146999.394,143,0.0,0.0,buy_signal,buy
2016-01-13,BUY,23,6356.271,146194.233,144,0.0,0.0,buy_signal,buy
2016-01-14,BUY,4,6126.224999999999,24504.899999999998,145,0.0,0.0,buy_signal,buy
2016-01-15,BUY,18,6411.282,115403.076,146,0.0,0.0,buy_signal,buy
2016-01-18,BUY,15,5801.16,87017.4,147,0.0,0.0,buy_signal,buy
2016-01-19,BUY,20,5936.187,118723.73999999999,148,0.0,0.0,buy_signal,buy
2016-01-20,BUY,7,6011.202,42078.414000000004,149,0.0,0.0,buy_signal,buy
2016-01-21,BUY,25,5646.129,141153.225,150,0.0,0.0,buy_signal,buy
2016-01-22,BUY,25,5676.135,141903.375,151,0.0,0.0,buy_signal,buy
2016-01-26,SELL,25,5798.84,144971.0,150,3784.596917808213,3015.7560539554747,take_profit,take_profit
2016-02-01,SELL,15,6523.695,97855.42499999999,147,10770.04253424657,8582.108393414379,take_profit,take_profit
2016-02-01,SELL,25,6523.695,163092.375,151,21119.68082191781,16829.217662945208,take_profit,take_profit
2016-02-02,SELL,20,6433.713,128674.26,148,9858.948493150689,7856.1031067671265,take_profit,take_profit
2016-02-02,SELL,7,6433.713,45035.990999999995,149,2928.7730547945107,2333.792808713006,take_profit,take_profit
