label,category,initial_amount,bulk_exit_yen,bulk_exit_pct,n_trading_days,net_profit_after_tax,realized_after_tax,ending_unrealized_pnl,final_equity,annualized_return,sharpe_like,max_drawdown_equity,max_unrealized_loss,total_interest_paid,total_tax_paid,buy_trade_count,sell_trade_count,harvest_days,bulk_exit_count,avg_profit_per_harvest_day,median_profit_per_harvest_day,win_rate_closed_lots,profit_factor,max_consecutive_days_without_take_profit,max_lot_holding_days,days_underwater,pct_days_underwater,max_consecutive_underwater_days,margin_call_count,exposure_limit_hit_count,max_gross_exposure,average_gross_exposure,comfort_score
combo__init5000000__yen100000__pct0.2,combo,5000000.0,100000.0,0.2,3032,4950097.768319971,4950097.768319971,0,104950097.76831996,0.004023682710986076,0.404509263422922,2005608.331767127,1908253.841547945,314095.08947944903,1261984.5160747971,1391,49,49,49,101022.40343510144,90858.01895778083,0.7677929547088426,4.881146964504259,245,244,1246,0.4109498680738786,220,0,0,6454120.0,1350413.5372691292,-1.4567600696549527
combo__init5000000__yen100000__pct0.25,combo,5000000.0,100000.0,0.25,3032,4975094.110811498,4975094.110811498,0,104975094.1108115,0.004043555622752049,0.4065013341279997,2005608.331767127,1908253.841547945,314310.19315068197,1268357.1169120364,1392,47,47,47,105853.06618747867,91326.26789536796,0.7679597701149425,4.9007454620138615,245,244,1244,0.4102902374670185,220,0,0,6454120.0,1351338.3492744064,-1.4536357933674082
combo__init5000000__yen300000__pct0.03,combo,5000000.0,300000.0,0.03,3032,3802404.769141729,3802404.769141729,0,103802404.76914173,0.0031065223470261305,0.4719070441104572,1171945.625794515,1171707.7134246575,148022.99419178106,978306.3635407155,1794,189,189,189,20118.54375207264,8459.712484476757,0.7831661092530657,4.283522832530747,83,83,1294,0.4267810026385224,55,0,0,5189500.0,636406.8139841688,0.35564881844731655
combo__init5000000__yen300000__pct0.05,combo,5000000.0,300000.0,0.05,3032,5578272.959821358,5578272.959821358,0,105578272.95982136,0.004521791774253048,0.612266086826505,1171945.625794515,1171707.7134246575,213215.7294246537,1431048.5646282062,1618,112,112,112,49806.00856983355,28692.798979959625,0.8263288009888752,6.73685982693382,126,126,1276,0.420844327176781,57,0,0,5693900.0,916695.0296833774,0.5463821957643773
combo__init5000000__yen300000__pct0.08,combo,5000000.0,300000.0,0.08,3032,6337033.472120216,6337033.472120216,0,106337033.47212021,0.0051198372370686585,0.47612103396043,2534484.3207534254,2367686.3984931507,387598.1046575188,1615571.7510964703,1257,54,54,54,117352.47170592993,72076.00574896683,0.8058870326173428,7.830953300732816,375,375,1284,0.4234828496042216,245,0,0,7178080.0,1666430.7882585751,-1.4770096007670297
combo__init5000000__yen300000__pct0.1,combo,5000000.0,300000.0,0.1,3032,6450954.83135821,6450954.83135821,0,106450954.83135821,0.005209290585037607,0.4725665915735267,2534484.3207534254,2367686.3984931507,421368.48964382353,1644615.014106069,1180,44,44,44,146612.6098035957,117746.95261987511,0.8279661016949152,8.046822714135523,376,375,1253,0.41325857519788917,245,0,0,7178080.0,1811622.4406332453,-1.4285905294466068
combo__init5000000__yen300000__pct0.12,combo,5000000.0,300000.0,0.12,3032,6190377.880234112,6190377.880234112,0,106190377.8802341,0.0050045508525322635,0.4341743148703798,2534484.3207534254,2367686.3984931507,465733.11764382117,1578183.1792301685,1100,36,36,36,171954.94111761422,188141.36219526955,0.8181818181818182,7.841988987976594,376,375,1246,0.4109498680738786,245,0,0,7178080.0,2002362.749010554,-1.4333450282076294
combo__init5000000__yen300000__pct0.15,combo,5000000.0,300000.0,0.15,3032,6154189.84044615,6154189.84044615,0,106154189.84044614,0.00497608087499346,0.42460685893507033,2704005.8181780875,2418116.8564657527,478770.1174794411,1568957.3521825129,1076,32,32,32,192318.43251394219,219362.60189791143,0.79182156133829,7.691131500662483,435,434,1205,0.39742744063324537,244,0,0,7199920.0,2058413.740105541,-1.3425912369028912
combo__init5000000__yen300000__pct0.2,combo,5000000.0,300000.0,0.2,3032,6680888.404405673,6680888.404405673,0,106680888.40440567,0.005389572013636101,0.4589105300587491,2704005.8181780875,2418116.8564657527,484335.92832875217,1703234.585373675,1064,28,28,28,238603.1573002026,242002.5620015025,0.7922932330827067,8.054280558349387,435,434,1203,0.3967678100263852,244,0,0,7199920.0,2082343.2651715039,-1.1248850500273297
combo__init5000000__yen300000__pct0.25,combo,5000000.0,300000.0,0.25,3032,6941395.869631236,6941395.869631236,0,106941395.86963123,0.005593395191390904,0.47559022385882194,2704005.8181780875,2418116.8564657527,487983.5320547795,1769648.7054220822,1062,27,27,27,257088.73591226802,244762.649464902,0.7919020715630886,8.329347680565311,435,434,1196,0.3944591029023747,244,0,0,7199920.0,2098025.692612137,-1.0213513417948985
combo__init5000000__yen500000__pct0.03,combo,5000000.0,500000.0,0.03,3032,3802404.769141729,3802404.769141729,0,103802404.76914173,0.0031065223470261305,0.4719070441104572,1171945.625794515,1171707.7134246575,148022.99419178106,978306.3635407155,1794,189,189,189,20118.54375207264,8459.712484476757,0.7831661092530657,4.283522832530747,83,83,1294,0.4267810026385224,55,0,0,5189500.0,636406.8139841688,0.35564881844731655
combo__init5000000__yen500000__pct0.05,combo,5000000.0,500000.0,0.05,3032,5578272.959821358,5578272.959821358,0,105578272.95982136,0.004521791774253048,0.612266086826505,1171945.625794515,1171707.7134246575,213215.7294246537,1431048.5646282062,1618,112,112,112,49806.00856983355,28692.798979959625,0.8263288009888752,6.73685982693382,126,126,1276,0.420844327176781,57,0,0,5693900.0,916695.0296833774,0.5463821957643773
combo__init5000000__yen500000__pct0.08,combo,5000000.0,500000.0,0.08,3032,6478577.14466714,6478577.14466714,0,106478577.14466713,0.005230966960543482,0.4862170855635421,2534484.3207534254,2367686.3984931507,388448.3967671084,1651657.0834399576,1257,54,54,54,119973.65082716926,72076.00574896683,0.807478122513922,8.3220023506244,375,375,1284,0.4234828496042216,245,0,0,7178080.0,1670086.5155013192,-1.453807653557721
combo__init5000000__yen500000__pct0.1,combo,5000000.0,500000.0,0.1,3032,6673610.580812698,6673610.580812698,0,106673610.5808127,0.005383871234651005,0.47347769933431655,2534484.3207534254,2367686.3984931507,460356.2189588857,1701379.1673365128,1133,40,40,40,166840.26452031746,117746.95261987511,0.8349514563106796,9.869708606835935,378,378,1273,0.4198548812664908,245,0,0,7266820.0,1979245.4287598946,-1.3963300663080127
combo__init5000000__yen500000__pct0.12,combo,5000000.0,500000.0,0.12,3032,6830605.391177109,6830605.391177109,0,106830605.3911771,0.005506767508417942,0.4675468004939144,2534484.3207534254,2367686.3984931507,499551.0566027272,1741403.633328267,1064,34,34,34,200900.15856403264,188141.36219526955,0.8486842105263158,10.280961163977508,380,379,1255,0.41391820580474936,245,0,0,7365420.0,2147758.8538918206,-1.2891514685446148
combo__init5000000__yen500000__pct0.15,combo,5000000.0,500000.0,0.15,3032,6918023.898485662,6918023.898485662,0,106918023.89848566,0.0055751273696136305,0.4533042673693954,2704005.8181780875,2418116.8564657527,554021.0656438253,1763690.2239786189,955,27,27,27,256223.10735132082,234267.36727087945,0.8178010471204189,10.41401503812802,439,438,1186,0.39116094986807387,244,0,0,7387830.0,2381946.0158311347,-1.0380709819861587
combo__init5000000__yen500000__pct0.2,combo,5000000.0,500000.0,0.2,3032,7549364.626703971,7549364.626703971,0,107549364.62670398,0.0060673095905845464,0.4871103700912824,2704005.8181780875,2418116.8564657527,570957.3485479326,1924645.0698561987,908,23,23,23,328233.24463930307,357607.0699768306,0.8149779735682819,11.369149086231058,439,438,1133,0.37368073878627966,244,0,0,7387830.0,2454761.499010554,-0.7829397827754929
combo__init5000000__yen500000__pct0.25,combo,5000000.0,500000.0,0.25,3032,7759404.137432918,7759404.137432918,0,107759404.13743292,0.006230465575081778,0.4996050841365561,2691049.1326301396,2424306.645753424,576597.1192876598,1978192.8223875233,900,21,21,21,369495.4351158532,380572.30869800225,0.8188888888888889,11.529595815510351,423,422,1126,0.3713720316622691,244,0,0,7380360.0,2479009.0056068604,-0.788518947358188
combo__init5000000__yen1000000__pct0.03,combo,5000000.0,1000000.0,0.03,3032,3802404.769141729,3802404.769141729,0,103802404.76914173,0.0031065223470261305,0.4719070441104572,1171945.625794515,1171707.7134246575,148022.99419178106,978306.3635407155,1794,189,189,189,20118.54375207264,8459.712484476757,0.7831661092530657,4.283522832530747,83,83,1294,0.4267810026385224,55,0,0,5189500.0,636406.8139841688,0.35564881844731655
combo__init5000000__yen1000000__pct0.05,combo,5000000.0,1000000.0,0.05,3032,5578272.959821358,5578272.959821358,0,105578272.95982136,0.004521791774253048,0.612266086826505,1171945.625794515,1171707.7134246575,213215.7294246537,1431048.5646282062,1618,112,112,112,49806.00856983355,28692.798979959625,0.8263288009888752,6.73685982693382,126,126,1276,0.420844327176781,57,0,0,5693900.0,916695.0296833774,0.5463821957643773
combo__init5000000__yen1000000__pct0.08,combo,5000000.0,1000000.0,0.08,3032,6478577.14466714,6478577.14466714,0,106478577.14466713,0.005230966960543482,0.4862170855635421,2534484.3207534254,2367686.3984931507,388448.3967671084,1651657.0834399576,1257,54,54,54,119973.65082716926,72076.00574896683,0.807478122513922,8.3220023506244,375,375,1284,0.4234828496042216,245,0,0,7178080.0,1670086.5155013192,-1.453807653557721
combo__init5000000__yen1000000__pct0.1,combo,5000000.0,1000000.0,0.1,3032,6673610.580812698,6673610.580812698,0,106673610.5808127,0.005383871234651005,0.47347769933431655,2534484.3207534254,2367686.3984931507,460356.2189588857,1701379.1673365128,1133,40,40,40,166840.26452031746,117746.95261987511,0.8349514563106796,9.869708606835935,378,378,1273,0.4198548812664908,245,0,0,7266820.0,1979245.4287598946,-1.3963300663080127
combo__init5000000__yen1000000__pct0.12,combo,5000000.0,1000000.0,0.12,3032,7028880.090332111,7028880.090332111,0,107028880.0903321,0.005661741460911696,0.4811760720397123,2534484.3207534254,2367686.3984931507,502157.64564382343,1791952.0491321683,1064,34,34,34,206731.76736270916,188141.36219526955,0.8505639097744361,11.68767571820253,382,382,1255,0.41391820580474936,245,0,0,7434440.0,2158965.5656332453,-1.2463641530054343
combo__init5000000__yen1000000__pct0.15,combo,5000000.0,1000000.0,0.15,3032,6971697.721269087,6971697.721269087,0,106971697.72126909,0.005617074044682813,0.42792609573520546,2704005.8181780875,2418116.8564657527,628532.5150136856,1777373.8998253306,875,24,24,24,290487.4050528786,229441.65806330036,0.8331428571428572,15.862570106625608,531,531,1159,0.38225593667546176,244,0,0,7814035.0,2702298.906662269,-0.9029126255347231
combo__init5000000__yen1000000__pct0.2,combo,5000000.0,1000000.0,0.2,3032,8499149.517482856,8499149.517482856,0,108499149.51748286,0.006802777691353068,0.49134942343678434,2704005.8181780875,2418116.8564657527,696438.9580821544,2166784.4945430662,798,19,19,19,447323.65881488717,399241.4359398863,0.8546365914786967,26.7525277000114,551,550,1275,0.4205145118733509,244,0,0,8051875.0,2994254.378298153,-0.9692020486912047
combo__init5000000__yen1000000__pct0.25,combo,5000000.0,1000000.0,0.25,3032,9240646.483557947,9240646.483557947,0,109240646.48355794,0.00737286571526119,0.5136871371153003,2691049.1326301396,2424306.645753424,725050.9751780414,2355822.718372086,769,16,16,16,577540.4052223717,640610.690008431,0.8582574772431729,38.088196122678006,545,544,1356,0.4472295514511873,244,0,0,8043750.0,3117268.256926121,-1.0645094537461983
combo__init5000000__yen2000000__pct0.03,combo,5000000.0,2000000.0,0.03,3032,3802404.769141729,3802404.769141729,0,103802404.76914173,0.0031065223470261305,0.4719070441104572,1171945.625794515,1171707.7134246575,148022.99419178106,978306.3635407155,1794,189,189,189,20118.54375207264,8459.712484476757,0.7831661092530657,4.283522832530747,83,83,1294,0.4267810026385224,55,0,0,5189500.0,636406.8139841688,0.35564881844731655
combo__init5000000__yen2000000__pct0.05,combo,5000000.0,2000000.0,0.05,3032,5578272.959821358,5578272.959821358,0,105578272.95982136,0.004521791774253048,0.612266086826505,1171945.625794515,1171707.7134246575,213215.7294246537,1431048.5646282062,1618,112,112,112,49806.00856983355,28692.798979959625,0.8263288009888752,6.73685982693382,126,126,1276,0.420844327176781,57,0,0,5693900.0,916695.0296833774,0.5463821957643773
combo__init5000000__yen2000000__pct0.08,combo,5000000.0,2000000.0,0.08,3032,6478577.14466714,6478577.14466714,0,106478577.14466713,0.005230966960543482,0.4862170855635421,2534484.3207534254,2367686.3984931507,388448.3967671084,1651657.0834399576,1257,54,54,54,119973.65082716926,72076.00574896683,0.807478122513922,8.3220023506244,375,375,1284,0.4234828496042216,245,0,0,7178080.0,1670086.5155013192,-1.453807653557721
combo__init5000000__yen2000000__pct0.1,combo,5000000.0,2000000.0,0.1,3032,6673610.580812698,6673610.580812698,0,106673610.5808127,0.005383871234651005,0.47347769933431655,2534484.3207534254,2367686.3984931507,460356.2189588857,1701379.1673365128,1133,40,40,40,166840.26452031746,117746.95261987511,0.8349514563106796,9.869708606835935,378,378,1273,0.4198548812664908,245,0,0,7266820.0,1979245.4287598946,-1.3963300663080127
combo__init5000000__yen2000000__pct0.12,combo,5000000.0,2000000.0,0.12,3032,7028880.090332111,7028880.090332111,0,107028880.0903321,0.005661741460911696,0.4811760720397123,2534484.3207534254,2367686.3984931507,502157.64564382343,1791952.0491321683,1064,34,34,34,206731.76736270916,188141.36219526955,0.8505639097744361,11.68767571820253,382,382,1255,0.41391820580474936,245,0,0,7434440.0,2158965.5656332453,-1.2463641530054343
combo__init5000000__yen2000000__pct0.15,combo,5000000.0,2000000.0,0.15,3032,6971697.721269087,6971697.721269087,0,106971697.72126909,0.005617074044682813,0.42792609573520546,2704005.8181780875,2418116.8564657527,628532.5150136856,1777373.8998253306,875,24,24,24,290487.4050528786,229441.65806330036,0.8331428571428572,15.862570106625608,531,531,1159,0.38225593667546176,244,0,0,7814035.0,2702298.906662269,-0.9029126255347231
combo__init5000000__yen2000000__pct0.2,combo,5000000.0,2000000.0,0.2,3032,8547566.940799894,8547566.940799894,0,108547566.94079989,0.006840111496552614,0.4942311638068709,2704005.8181780875,2418116.8564657527,702224.8473972235,2179128.09691096,787,19,19,19,449871.944252626,399241.4359398863,0.8538754764930114,28.36628811203063,562,562,1280,0.42216358839050133,244,0,0,8061785.0,3019130.1038918206,-0.9712675378725695
combo__init5000000__yen2000000__pct0.25,combo,5000000.0,2000000.0,0.25,3032,9517045.372456552,9517045.372456552,0,109517045.37245655,0.007584463144597375,0.5228346804259489,2691049.1326301396,2424306.645753424,776053.15852051,2426288.219131014,688,15,15,15,634469.6914971035,699871.6788314834,0.8880813953488372,71.10929507811554,618,618,1315,0.4337071240105541,244,0,0,8474400.0,3336545.9251319263,-1.02729462811365
combo__init5000000__yen5000000__pct0.03,combo,5000000.0,5000000.0,0.03,3032,3802404.769141729,3802404.769141729,0,103802404.76914173,0.0031065223470261305,0.4719070441104572,1171945.625794515,1171707.7134246575,148022.99419178106,978306.3635407155,1794,189,189,189,20118.54375207264,8459.712484476757,0.7831661092530657,4.283522832530747,83,83,1294,0.4267810026385224,55,0,0,5189500.0,636406.8139841688,0.35564881844731655
combo__init5000000__yen5000000__pct0.05,combo,5000000.0,5000000.0,0.05,3032,5578272.959821358,5578272.959821358,0,105578272.95982136,0.004521791774253048,0.612266086826505,1171945.625794515,1171707.7134246575,213215.7294246537,1431048.5646282062,1618,112,112,112,49806.00856983355,28692.798979959625,0.8263288009888752,6.73685982693382,126,126,1276,0.420844327176781,57,0,0,5693900.0,916695.0296833774,0.5463821957643773
combo__init5000000__yen5000000__pct0.08,combo,5000000.0,5000000.0,0.08,3032,6478577.14466714,6478577.14466714,0,106478577.14466713,0.005230966960543482,0.4862170855635421,2534484.3207534254,2367686.3984931507,388448.3967671084,1651657.0834399576,1257,54,54,54,119973.65082716926,72076.00574896683,0.807478122513922,8.3220023506244,375,375,1284,0.4234828496042216,245,0,0,7178080.0,1670086.5155013192,-1.453807653557721
combo__init5000000__yen5000000__pct0.1,combo,5000000.0,5000000.0,0.1,3032,6673610.580812698,6673610.580812698,0,106673610.5808127,0.005383871234651005,0.47347769933431655,2534484.3207534254,2367686.3984931507,460356.2189588857,1701379.1673365128,1133,40,40,40,166840.26452031746,117746.95261987511,0.8349514563106796,9.869708606835935,378,378,1273,0.4198548812664908,245,0,0,7266820.0,1979245.4287598946,-1.3963300663080127
combo__init5000000__yen5000000__pct0.12,combo,5000000.0,5000000.0,0.12,3032,7028880.090332111,7028880.090332111,0,107028880.0903321,0.005661741460911696,0.4811760720397123,2534484.3207534254,2367686.3984931507,502157.64564382343,1791952.0491321683,1064,34,34,34,206731.76736270916,188141.36219526955,0.8505639097744361,11.68767571820253,382,382,1255,0.41391820580474936,245,0,0,7434440.0,2158965.5656332453,-1.2463641530054343
combo__init5000000__yen5000000__pct0.15,combo,5000000.0,5000000.0,0.15,3032,6971697.721269087,6971697.721269087,0,106971697.72126909,0.005617074044682813,0.42792609573520546,2704005.8181780875,2418116.8564657527,628532.5150136856,1777373.8998253306,875,24,24,24,290487.4050528786,229441.65806330036,0.8331428571428572,15.862570106625608,531,531,1159,0.38225593667546176,244,0,0,7814035.0,2702298.906662269,-0.9029126255347231
combo__init5000000__yen5000000__pct0.2,combo,5000000.0,5000000.0,0.2,3032,8547566.940799894,8547566.940799894,0,108547566.94079989,0.006840111496552614,0.4942311638068709,2704005.8181780875,2418116.8564657527,702224.8473972235,2179128.09691096,787,19,19,19,449871.944252626,399241.4359398863,0.8538754764930114,28.36628811203063,562,562,1280,0.42216358839050133,244,0,0,8061785.0,3019130.1038918206,-0.9712675378725695
combo__init5000000__yen5000000__pct0.25,combo,5000000.0,5000000.0,0.25,3032,9517045.372456552,9517045.372456552,0,109517045.37245655,0.007584463144597375,0.5228346804259489,2691049.1326301396,2424306.645753424,776053.15852051,2426288.219131014,688,15,15,15,634469.6914971035,699871.6788314834,0.8880813953488372,71.10929507811554,618,618,1315,0.4337071240105541,244,0,0,8474400.0,3336545.9251319263,-1.02729462811365
combo__init5000000__yen10000000__pct0.03,combo,5000000.0,10000000.0,0.03,3032,3802404.769141729,3802404.769141729,0,103802404.76914173,0.0031065223470261305,0.4719070441104572,1171945.625794515,1171707.7134246575,148022.99419178106,978306.3635407155,1794,189,189,189,20118.54375207264,8459.712484476757,0.7831661092530657,4.283522832530747,83,83,1294,0.4267810026385224,55,0,0,5189500.0,636406.8139841688,0.35564881844731655
combo__init5000000__yen10000000__pct0.05,combo,5000000.0,10000000.0,0.05,3032,5578272.959821358,5578272.959821358,0,105578272.95982136,0.004521791774253048,0.612266086826505,1171945.625794515,1171707.7134246575,213215.7294246537,1431048.5646282062,1618,112,112,112,49806.00856983355,28692.798979959625,0.8263288009888752,6.73685982693382,126,126,1276,0.420844327176781,57,0,0,5693900.0,916695.0296833774,0.5463821957643773
combo__init5000000__yen10000000__pct0.08,combo,5000000.0,10000000.0,0.08,3032,6478577.14466714,6478577.14466714,0,106478577.14466713,0.005230966960543482,0.4862170855635421,2534484.3207534254,2367686.3984931507,388448.3967671084,1651657.0834399576,1257,54,54,54,119973.65082716926,72076.00574896683,0.807478122513922,8.3220023506244,375,375,1284,0.4234828496042216,245,0,0,7178080.0,1670086.5155013192,-1.453807653557721
combo__init5000000__yen10000000__pct0.1,combo,5000000.0,10000000.0,0.1,3032,6673610.580812698,6673610.580812698,0,106673610.5808127,0.005383871234651005,0.47347769933431655,2534484.3207534254,2367686.3984931507,460356.2189588857,1701379.1673365128,1133,40,40,40,166840.26452031746,117746.95261987511,0.8349514563106796,9.869708606835935,378,378,1273,0.4198548812664908,245,0,0,7266820.0,1979245.4287598946,-1.3963300663080127
combo__init5000000__yen10000000__pct0.12,combo,5000000.0,10000000.0,0.12,3032,7028880.090332111,7028880.090332111,0,107028880.0903321,0.005661741460911696,0.4811760720397123,2534484.3207534254,2367686.3984931507,502157.64564382343,1791952.0491321683,1064,34,34,34,206731.76736270916,188141.36219526955,0.8505639097744361,11.68767571820253,382,382,1255,0.41391820580474936,245,0,0,7434440.0,2158965.5656332453,-1.2463641530054343
combo__init5000000__yen10000000__pct0.15,combo,5000000.0,10000000.0,0.15,3032,6971697.721269087,6971697.721269087,0,106971697.72126909,0.005617074044682813,0.42792609573520546,2704005.8181780875,2418116.8564657527,628532.5150136856,1777373.8998253306,875,24,24,24,290487.4050528786,229441.65806330036,0.8331428571428572,15.862570106625608,531,531,1159,0.38225593667546176,244,0,0,7814035.0,2702298.906662269,-0.9029126255347231
combo__init5000000__yen10000000__pct0.2,combo,5000000.0,10000000.0,0.2,3032,8547566.940799894,8547566.940799894,0,108547566.94079989,0.006840111496552614,0.4942311638068709,2704005.8181780875,2418116.8564657527,702224.8473972235,2179128.09691096,787,19,19,19,449871.944252626,399241.4359398863,0.8538754764930114,28.36628811203063,562,562,1280,0.42216358839050133,244,0,0,8061785.0,3019130.1038918206,-0.9712675378725695
combo__init5000000__yen10000000__pct0.25,combo,5000000.0,10000000.0,0.25,3032,9517045.372456552,9517045.372456552,0,109517045.37245655,0.007584463144597375,0.5228346804259489,2691049.1326301396,2424306.645753424,776053.15852051,2426288.219131014,688,15,15,15,634469.6914971035,699871.6788314834,0.8880813953488372,71.10929507811554,618,618,1315,0.4337071240105541,244,0,0,8474400.0,3336545.9251319263,-1.02729462811365
combo__init10000000__yen100000__pct0.03,combo,10000000.0,100000.0,0.03,3032,3857658.621581352,3857658.621581352,0,103857658.62158135,0.0031508901158745495,0.4759574312225413,1171945.625794515,1171707.7134246575,148774.541041096,992392.854251777,1794,189,189,189,20410.89217767911,8459.712484476757,0.7831661092530657,4.331147671938907,83,83,1294,0.4267810026385224,55,0,1,10187775.0,639637.9980211082,0.3611609476874329
combo__init10000000__yen100000__pct0.05,combo,10000000.0,100000.0,0.05,3032,4925504.036954857,4925504.036954857,0,104925504.03695485,0.004004125652290469,0.5452421834586517,1171945.625794515,1171707.7134246575,207171.73764383188,1264630.7862755295,1628,114,114,114,43206.17576276191,28458.530816188024,0.8224815724815725,5.752473037188212,121,120,1278,0.42150395778364114,57,0,1,10187775.0,890709.624010554,0.4693802365405852
combo__init10000000__yen100000__pct0.08,combo,10000000.0,100000.0,0.08,3032,4820624.533477385,4820624.533477385,0,104820624.53347738,0.003920677736642508,0.39556117010159736,2005608.331767127,1908253.841547945,305282.46920547297,1228976.437191355,1418,64,64,64,75322.25833558413,69487.4971197312,0.7785613540197461,4.772459345096196,245,244,1281,0.4224934036939314,220,0,1,10187775.0,1312524.750989446,-1.4413394953340222
combo__init10000000__yen100000__pct0.1,combo,10000000.0,100000.0,0.1,3032,4774566.01886238,4774566.01886238,0,104774566.01886238,0.0038840068484582435,0.39097560599539105,2005608.331767127,1908253.841547945,309575.3298630094,1217234.218148827,1406,59,59,59,80924.84777732847,80501.04076778075,0.7716927453769559,4.726681154250355,245,244,1267,0.4178759894459103,220,0,1,10187775.0,1330981.3819261214,-1.4665598694874435
combo__init10000000__yen100000__pct0.12,combo,10000000.0,100000.0,0.12,3032,4790639.391018192,4790639.391018192,0,104790639.3910182,0.003896805831603567,0.39126438005843034,2005608.331767127,1908253.841547945,311284.3858082154,1221331.9850478081,1402,56,56,56,85547.13198246772,85597.61700662787,0.7681883024251069,4.737588574724476,245,244,1261,0.41589709762532984,220,0,1,10187775.0,1338329.2595646437,-1.4747229989369668
combo__init10000000__yen100000__pct0.15,combo,10000000.0,100000.0,0.15,3032,4843352.555336202,4843352.555336202,0,104843352.5553362,0.003938767899320128,0.39511089543903094,2005608.331767127,1908253.841547945,313512.8221917774,1234770.7493462374,1393,51,51,51,94967.69716345493,90858.01895778083,0.7681263460157932,4.79745288839959,245,244,1247,0.4112796833773087,220,0,1,10187775.0,1347910.1500659632,-1.4724214149073664
combo__init10000000__yen100000__pct0.2,combo,10000000.0,100000.0,0.2,3032,4924208.680094094,4924208.680094094,0,104924208.6800941,0.004003095461496242,0.4014274911723585,2005608.331767127,1908253.841547945,314846.6363287642,1255384.3174513588,1391,49,49,49,100494.05469579784,90858.01895778083,0.7677929547088426,4.860848505588012,245,244,1246,0.4109498680738786,220,0,1,10187775.0,1353644.7213060686,-1.4624835856020342
combo__init10000000__yen100000__pct0.25,combo,10000000.0,100000.0,0.25,3032,4949205.022585621,4949205.022585621,0,104949205.02258562,0.0040229728685963195,0.4034145342329769,2005608.331767127,1908253.841547945,315061.7399999971,1261756.918288598,1392,47,47,47,105302.23452309832,91326.26789536796,0.7679597701149425,4.880447003097615,245,244,1244,0.4102902374670185,220,0,1,10187775.0,1354569.5333113456,-1.4594767515843328
combo__init10000000__yen300000__pct0.03,combo,10000000.0,300000.0,0.03,3032,3941813.6072721165,3941813.6072721165,0,103941813.60727212,0.0032184233665191186,0.48610790200936077,1171945.625794515,1171707.7134246575,149568.68624657538,1013847.4383555343,1794,189,189,189,20856.15665223342,8459.712484476757,0.7831661092530657,4.403683205697353,83,83,1294,0.4267810026385224,55,0,1,10352250.0,643052.3284960422,0.37353774084702396
combo__init10000000__yen300000__pct0.05,combo,10000000.0,300000.0,0.05,3032,5478046.720897177,5478046.720897177,0,105478046.72089718,0.004442500268293292,0.6027281848393274,1171945.625794515,1171707.7134246575,214324.62915068114,1405496.7538263642,1618,112,112,112,48911.13143658194,28692.798979959625,0.8263288009888752,6.633915335364077,126,126,1276,0.420844327176781,57,0,1,10352250.0,921462.6088390502,0.5323699081109419
combo__init10000000__yen300000__pct0.08,combo,10000000.0,300000.0,0.08,3032,6236807.233196033,6236807.233196033,0,106236807.23319604,0.0050410648853171924,0.46905073123203356,2534484.3207534254,2367686.3984931507,388707.0043835472,1590019.9402946283,1257,54,54,54,115496.43024437099,72076.00574896683,0.8058870326173428,7.722915247815586,375,375,1284,0.4234828496042216,245,0,1,10352250.0,1671198.367414248,-1.4933601108032206
combo__init10000000__yen300000__pct0.1,combo,10000000.0,300000.0,0.1,3032,6350728.592434027,6350728.592434027,0,106350728.59243403,0.005130595567005347,0.4656529645918296,2534484.3207534254,2367686.3984931507,422477.38936985156,1619063.203304227,1180,44,44,44,144334.74073713698,117746.95261987511,0.8279661016949152,7.937338683404122,376,375,1253,0.41325857519788917,245,0,1,10352250.0,1816390.0197889183,-1.4468935017605977
combo__init10000000__yen300000__pct0.12,combo,10000000.0,300000.0,0.12,3032,6090151.641309929,6090151.641309929,0,106090151.64130993,0.004925678711703352,0.4275075472436035,2534484.3207534254,2367686.3984931507,466842.01736984897,1552631.3684283264,1100,36,36,36,169170.8789252758,188141.36219526955,0.8181818181818182,7.731212741955307,376,375,1246,0.4109498680738786,245,0,1,10352250.0,2007130.3281662269,-1.4539321067960977
combo__init10000000__yen300000__pct0.15,combo,10000000.0,300000.0,0.15,3032,6053963.601521967,6053963.601521967,0,106053963.60152197,0.004897184070016269,0.41803440437632944,2704005.8181780875,2418116.8564657527,479879.0172054676,1543405.5413806706,1076,32,32,32,189186.36254756147,219362.60189791143,0.79182156133829,7.5821607081056674,435,434,1205,0.39742744063324537,244,0,1,10352250.0,2063181.3192612138,-1.3648240412935357
combo__init10000000__yen300000__pct0.2,combo,10000000.0,300000.0,0.2,3032,6198131.15948699,6198131.15948699,0,106198131.159487,0.005010649381568255,0.42783211306135494,2704005.8181780875,2418116.8564657527,485444.8280547791,1580159.810566333,1064,28,28,28,221361.82712453537,242002.5620015025,0.7922932330827067,7.5445422060388765,435,434,1203,0.3967678100263852,244,0,1,10352250.0,2087110.8443271767,-1.2421701179030604
combo__init10000000__yen300000__pct0.25,combo,10000000.0,300000.0,0.25,3032,6458638.624712555,6458638.624712555,0,106458638.62471256,0.005215320894254916,0.4446398222851871,2704005.8181780875,2418116.8564657527,489092.4317808067,1646573.9306147401,1062,27,27,27,239208.83795231686,244762.649464902,0.7919020715630886,7.819609328254797,435,434,1196,0.3944591029023747,244,0,1,10352250.0,2102793.27176781,-1.1417012331682892
