label,category,initial_amount,bulk_exit_yen,bulk_exit_pct,n_trading_days,net_profit_after_tax,realized_after_tax,ending_unrealized_pnl,final_equity,annualized_return,sharpe_like,max_drawdown_equity,max_unrealized_loss,total_interest_paid,total_tax_paid,buy_trade_count,sell_trade_count,harvest_days,bulk_exit_count,avg_profit_per_harvest_day,median_profit_per_harvest_day,win_rate_closed_lots,profit_factor,max_consecutive_days_without_take_profit,max_lot_holding_days,days_underwater,pct_days_underwater,max_consecutive_underwater_days,margin_call_count,exposure_limit_hit_count,max_gross_exposure,average_gross_exposure,comfort_score
combo__init5000000__yen100000__pct0.2,combo,5000000.0,100000.0,0.2,3032,9220455.860271512,9220455.860271512,0,109220455.86027151,0.007357389532189673,0.29699771287504834,4610379.083103135,4596075.667013698,613264.9860821915,2431134.0946463128,1172,73,73,73,126307.61452426728,101105.21283097261,0.7517064846416383,4.137740844291479,221,220,1359,0.4482189973614776,118,0,110,12848050.0,2636658.0277044857,-0.4401291430959846
combo__init5000000__yen100000__pct0.25,combo,5000000.0,100000.0,0.25,3032,9245469.598140445,9245469.598140445,0,109245469.59814045,0.0073765622613048976,0.29780580293182596,4610379.083103135,4596075.667013698,613147.0105753421,2437511.1302842293,1174,73,73,73,126650.26846767732,101105.21283097261,0.752129471890971,4.1461942924944655,221,220,1361,0.4488786279683377,118,0,110,12848050.0,2636150.806398417,-0.4395866751427373
combo__init5000000__yen300000__pct0.03,combo,5000000.0,300000.0,0.03,3032,10412672.57393113,10412672.57393113,0,110412672.57393113,0.008266763446215242,0.3493698613410871,4596075.667013705,4596075.667013698,573509.2240547973,2703654.270014095,1273,144,144,144,72310.22620785507,25766.32666103093,0.7926158680282797,5.850315741005404,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2465732.9765831134,0.19660805524420644
combo__init5000000__yen300000__pct0.05,combo,5000000.0,300000.0,0.05,3032,12925992.508344887,12925992.508344887,0,112925992.50834489,0.010154690738057415,0.39708315261593985,6416700.215780824,6223001.412452055,750158.4647123194,3295369.740942793,1132,80,80,80,161574.9063543111,112799.53796842537,0.8436395759717314,7.688870921548787,331,331,1466,0.48350923482849606,247,0,135,13781900.0,3225214.8466358837,-1.2058874804154531
combo__init5000000__yen300000__pct0.08,combo,5000000.0,300000.0,0.08,3032,12810887.040192103,12810887.040192103,0,112810887.0401921,0.010069072892601172,0.38512404691154095,6416700.215780824,6223001.412452055,831338.8071780709,3266024.599629825,1032,56,56,56,228765.8400034304,250796.99959229352,0.8032945736434108,7.107187049347772,473,472,1470,0.48482849604221634,346,0,145,13781900.0,3574239.8301451188,-1.9715639872297022
combo__init5000000__yen300000__pct0.1,combo,5000000.0,300000.0,0.1,3032,13095819.621216508,13095819.621216508,0,113095819.6212165,0.010280865676553619,0.39123512074151834,6416700.215780824,6223001.412452055,846972.1035616345,3338665.691221854,1011,51,51,51,256780.77688659818,274145.2220208369,0.8021760633036598,7.25619656474385,473,472,1450,0.4782321899736148,346,0,145,13781900.0,3641453.281662269,-1.8680893107780812
combo__init5000000__yen300000__pct0.12,combo,5000000.0,300000.0,0.12,3032,13154270.186682228,13154270.186682228,0,113154270.18668222,0.010324251990923683,0.3922922576746197,6416700.215780824,6223001.412452055,859448.5081095813,3353567.1562081883,1001,48,48,48,274047.29555587977,292784.51580882585,0.7992007992007992,7.243271669763378,473,472,1447,0.47724274406332456,346,0,145,13781900.0,3695094.061675462,-1.8152312427677009
combo__init5000000__yen300000__pct0.15,combo,5000000.0,300000.0,0.15,3032,13213607.084178554,13213607.084178554,0,113213607.08417855,0.010368275192739862,0.39032439044650663,6416700.215780824,6223001.412452055,877949.6749588924,3368694.583862549,979,44,44,44,300309.25191314897,303547.3525996193,0.7752808988764045,7.35693215943985,532,531,1413,0.46602902374670185,346,0,145,13781900.0,3774637.572559367,-1.703794426825345
combo__init5000000__yen300000__pct0.2,combo,5000000.0,300000.0,0.2,3032,13727238.269575804,13727238.269575804,0,113727238.2695758,0.010748466511293353,0.4054563500494115,6416700.215780824,6223001.412452055,880716.1332602623,3499640.402163927,977,42,42,42,326839.0064184715,305312.1663402306,0.7768679631525077,7.615412526807207,532,531,1407,0.4640501319261214,346,0,145,13781900.0,3786531.622691293,-1.707725791760699
combo__init5000000__yen300000__pct0.25,combo,5000000.0,300000.0,0.25,3032,13742989.421636604,13742989.421636604,0,113742989.42163661,0.010760100662195793,0.4074007243352338,5947875.316452056,5785222.411999999,873906.5785205371,3503656.0218428522,981,42,42,42,327214.03384849057,303547.3525996193,0.7787971457696228,7.43770401331386,532,531,1401,0.4620712401055409,346,0,143,13347880.0,3757254.7724274406,-1.6998447420131348
combo__init5000000__yen500000__pct0.03,combo,5000000.0,500000.0,0.03,3032,10412672.57393113,10412672.57393113,0,110412672.57393113,0.008266763446215242,0.3493698613410871,4596075.667013705,4596075.667013698,573509.2240547973,2703654.270014095,1273,144,144,144,72310.22620785507,25766.32666103093,0.7926158680282797,5.850315741005404,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2465732.9765831134,0.19660805524420644
combo__init5000000__yen500000__pct0.05,combo,5000000.0,500000.0,0.05,3032,13754756.34778848,13754756.34778848,0,113754756.34778848,0.010768791011380063,0.3978785218988568,6416700.215780824,6223001.412452055,858780.1845479287,3506655.8976635872,1066,75,75,75,183396.7513038464,121863.21649193906,0.8470919324577861,8.827653399557946,331,331,1527,0.5036279683377308,247,0,149,13828800.0,3692220.6860158313,-1.218839086912564
combo__init5000000__yen500000__pct0.08,combo,5000000.0,500000.0,0.08,3032,13420938.60649103,13420938.60649103,0,113420938.60649103,0.01052193256802103,0.3585266450011817,6416700.215780824,6223001.412452055,1005220.3072876567,3421551.9582213107,917,47,47,47,285551.88524449,297689.8649943804,0.8233369683751364,8.270331848460437,476,475,1488,0.49076517150395776,346,0,175,14036500.0,4321822.137203166,-1.8445411893199875
combo__init5000000__yen500000__pct0.1,combo,5000000.0,500000.0,0.1,3032,13731356.596803619,13731356.596803619,0,113731356.59680362,0.010751508541928745,0.36557902540804726,6416700.215780824,6223001.412452055,1024629.5732054665,3500690.333990908,904,42,42,42,326937.0618286576,346150.52220501826,0.8296460176991151,8.491869200152577,476,475,1461,0.48186015831134565,346,0,177,14036500.0,4405269.909300791,-1.801033195557736
combo__init5000000__yen500000__pct0.12,combo,5000000.0,500000.0,0.12,3032,13193362.661203763,13193362.661203763,0,113193362.66120376,0.01035325783851615,0.35120552403294114,6416700.215780824,6223001.412452055,1039205.1580821796,3363533.4437140534,897,38,38,38,347193.7542422043,367333.0981506391,0.8249721293199554,7.598754386316124,476,475,1452,0.4788918205804749,346,0,179,14036500.0,4467935.859168866,-1.8565016837402295
combo__init5000000__yen500000__pct0.15,combo,5000000.0,500000.0,0.15,3032,13455223.498226764,13455223.498226764,0,113455223.49822676,0.01054731694196942,0.3547393010929521,6416929.80742465,6222086.02520548,1069380.3446027287,3430292.5941705033,873,35,35,35,384434.95709219325,420027.71929431276,0.7995418098510882,8.07164809103264,551,550,1437,0.47394459102902375,346,0,180,14036500.0,4597670.394129287,-1.875626218025865
combo__init5000000__yen500000__pct0.2,combo,5000000.0,500000.0,0.2,3032,14238869.730261788,14238869.730261788,0,114238869.73026179,0.011125615658682309,0.3747830897719318,6416929.80742465,6222086.02520548,1072540.0897534105,3630076.407984792,868,32,32,32,444964.67907068087,433575.38569675287,0.8018433179723502,8.431591845214212,551,550,1426,0.4703166226912929,346,0,180,14036500.0,4611255.333113456,-1.8821985243336927
combo__init5000000__yen500000__pct0.25,combo,5000000.0,500000.0,0.25,3032,14259812.389435967,14259812.389435967,0,114259812.38943596,0.011141020523345091,0.3754800974509764,6416929.80742465,6222086.02520548,1075101.0161643655,3635415.5573996557,857,31,31,31,459993.9480463215,434317.0838252853,0.8028004667444574,8.60089061687702,535,534,1421,0.46866754617414247,346,0,180,14036500.0,4622265.723944591,-1.889054287103197
combo__init5000000__yen1000000__pct0.03,combo,5000000.0,1000000.0,0.03,3032,10412672.57393113,10412672.57393113,0,110412672.57393113,0.008266763446215242,0.3493698613410871,4596075.667013705,4596075.667013698,573509.2240547973,2703654.270014095,1273,144,144,144,72310.22620785507,25766.32666103093,0.7926158680282797,5.850315741005404,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2465732.9765831134,0.19660805524420644
combo__init5000000__yen1000000__pct0.05,combo,5000000.0,1000000.0,0.05,3032,13754756.34778848,13754756.34778848,0,113754756.34778848,0.010768791011380063,0.3978785218988568,6416700.215780824,6223001.412452055,858780.1845479287,3506655.8976635872,1066,75,75,75,183396.7513038464,121863.21649193906,0.8470919324577861,8.827653399557946,331,331,1527,0.5036279683377308,247,0,149,13828800.0,3692220.6860158313,-1.218839086912564
combo__init5000000__yen1000000__pct0.08,combo,5000000.0,1000000.0,0.08,3032,14110262.439300293,14110262.439300293,0,114110262.4393003,0.011030958733269314,0.35722600477881744,6416700.215780824,6223001.412452055,1232649.1727123442,3597289.093987392,753,42,42,42,335958.62950714986,303843.4040369318,0.8286852589641435,13.583339100621735,491,491,1589,0.5240765171503958,346,0,262,14291100.0,5299624.812005277,-1.936035292704116
combo__init5000000__yen1000000__pct0.1,combo,5000000.0,1000000.0,0.1,3032,15784143.969372218,15784143.969372218,0,115784143.96937221,0.0122553849745477,0.3869646471232942,6416700.215780824,6223001.412452055,1376652.7646027526,4024030.6800250555,650,34,34,34,464239.5285109476,440012.5421346753,0.8307692307692308,21.90409961410672,567,567,1516,0.5,346,0,301,14485400.0,5918750.69591029,-1.9340670989084519
combo__init5000000__yen1000000__pct0.12,combo,5000000.0,1000000.0,0.12,3032,12432111.537085468,12432111.537085468,0,112432111.53708547,0.009786765203051218,0.29794386979633364,6420234.930217877,6223001.412452055,1545213.712383566,3169459.068530981,550,25,25,25,497284.4614834187,541633.8595213767,0.8018181818181818,15.402102726503534,572,572,1591,0.524736147757256,346,0,348,14485400.0,6643457.937005277,-2.20979631950718
combo__init5000000__yen1000000__pct0.15,combo,5000000.0,1000000.0,0.15,3032,13042135.116778912,13042135.116778912,0,113042135.11677891,0.01024099896674735,0.3092126161146636,6420234.930217877,6223001.412452055,1565514.5090410921,3324979.2921800027,531,22,22,22,592824.3234899505,729197.8280162446,0.7909604519774012,18.96634710228385,634,633,1565,0.5161609498680739,346,0,347,14485400.0,6730738.736807388,-2.2103019795213044
combo__init5000000__yen1000000__pct0.2,combo,5000000.0,1000000.0,0.2,3032,13901669.890423108,13901669.890423108,0,113901669.8904231,0.010877223252725887,0.32976157334962747,6420234.930217877,6223001.412452055,1546552.598739725,3544110.2318371763,535,19,19,19,731666.8363380583,784695.9458233292,0.7981308411214953,19.89963848830566,634,633,1545,0.5095646437994723,346,0,339,14485400.0,6649214.315633246,-2.207464104080535
combo__init5000000__yen1000000__pct0.25,combo,5000000.0,1000000.0,0.25,3032,14339001.988522325,14339001.988522325,0,114339001.98852232,0.01119924689941354,0.33958719262063275,6420234.930217862,6223001.412452055,1548494.8022465718,3655604.2592311106,524,18,18,18,796611.2215845736,837826.5272478645,0.7977099236641222,21.766444663541975,618,617,1540,0.5079155672823219,346,0,339,14485400.0,6657564.582783641,-2.205191255258079
combo__init5000000__yen2000000__pct0.03,combo,5000000.0,2000000.0,0.03,3032,10412672.57393113,10412672.57393113,0,110412672.57393113,0.008266763446215242,0.3493698613410871,4596075.667013705,4596075.667013698,573509.2240547973,2703654.270014095,1273,144,144,144,72310.22620785507,25766.32666103093,0.7926158680282797,5.850315741005404,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2465732.9765831134,0.19660805524420644
combo__init5000000__yen2000000__pct0.05,combo,5000000.0,2000000.0,0.05,3032,13754756.34778848,13754756.34778848,0,113754756.34778848,0.010768791011380063,0.3978785218988568,6416700.215780824,6223001.412452055,858780.1845479287,3506655.8976635872,1066,75,75,75,183396.7513038464,121863.21649193906,0.8470919324577861,8.827653399557946,331,331,1527,0.5036279683377308,247,0,149,13828800.0,3692220.6860158313,-1.218839086912564
combo__init5000000__yen2000000__pct0.08,combo,5000000.0,2000000.0,0.08,3032,14110262.439300293,14110262.439300293,0,114110262.4393003,0.011030958733269314,0.35722600477881744,6416700.215780824,6223001.412452055,1232649.1727123442,3597289.093987392,753,42,42,42,335958.62950714986,303843.4040369318,0.8286852589641435,13.583339100621735,491,491,1589,0.5240765171503958,346,0,262,14291100.0,5299624.812005277,-1.936035292704116
combo__init5000000__yen2000000__pct0.1,combo,5000000.0,2000000.0,0.1,3032,15014935.56222756,15014935.56222756,0,115014935.56222756,0.011694746758521779,0.3582745403542373,6416700.215780824,6223001.412452055,1506444.8172602782,3827927.6645121775,603,30,30,30,500497.85207425203,528028.3196554146,0.8407960199004975,23.796070036979298,567,567,1593,0.5253957783641161,346,0,315,14994600.0,6476775.7998021105,-2.088944540769857
combo__init5000000__yen2000000__pct0.12,combo,5000000.0,2000000.0,0.12,3032,13706147.92735303,13706147.92735303,0,113706147.92735302,0.010732886402211816,0.32374081885764977,6416700.215780824,6223001.412452055,1583760.9104109656,3494263.6022360143,531,24,24,24,571089.496973043,563728.706558801,0.8436911487758946,26.177343635670052,572,572,1578,0.5204485488126649,346,0,360,14994600.0,6809186.914577836,-2.183636573612091
combo__init5000000__yen2000000__pct0.15,combo,5000000.0,2000000.0,0.15,3032,13916604.84304473,13916604.84304473,0,113916604.84304473,0.01088823908737191,0.32120815293758637,6416700.215780824,6223001.412452055,1690583.8224109686,3547917.7685443135,428,18,18,18,773144.713502485,816473.1649305348,0.852803738317757,63.569658327643815,637,637,1589,0.5240765171503958,346,0,399,15885700.0,7268458.9990105545,-2.272053144545347
combo__init5000000__yen2000000__pct0.2,combo,5000000.0,2000000.0,0.2,3032,16154570.128456809,16154570.128456809,0,116154570.1284568,0.012524153158782081,0.3583626784208292,6709064.6870958805,6223001.412452055,1792382.1183013658,4118467.6182418275,395,13,13,13,1242659.2406505237,1586789.0226344918,0.9291139240506329,927.8349642199512,641,641,1676,0.5527704485488126,346,0,415,16031560.0,7706128.359168866,-2.3834804132573546
combo__init5000000__yen2000000__pct0.25,combo,5000000.0,2000000.0,0.25,3032,17391011.26894023,17391011.26894023,0,117391011.26894023,0.013415616924018492,0.3819419986555493,6832790.585378185,6223001.412452055,1798522.9091506782,4433687.568909088,384,12,12,12,1449250.9390783524,1797094.5268491944,0.9609375,4189.318205256646,627,626,1671,0.5511213720316622,346,0,415,16031560.0,7732529.940633246,-2.3674538634711837
combo__init5000000__yen5000000__pct0.03,combo,5000000.0,5000000.0,0.03,3032,10412672.57393113,10412672.57393113,0,110412672.57393113,0.008266763446215242,0.3493698613410871,4596075.667013705,4596075.667013698,573509.2240547973,2703654.270014095,1273,144,144,144,72310.22620785507,25766.32666103093,0.7926158680282797,5.850315741005404,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2465732.9765831134,0.19660805524420644
combo__init5000000__yen5000000__pct0.05,combo,5000000.0,5000000.0,0.05,3032,13754756.34778848,13754756.34778848,0,113754756.34778848,0.010768791011380063,0.3978785218988568,6416700.215780824,6223001.412452055,858780.1845479287,3506655.8976635872,1066,75,75,75,183396.7513038464,121863.21649193906,0.8470919324577861,8.827653399557946,331,331,1527,0.5036279683377308,247,0,149,13828800.0,3692220.6860158313,-1.218839086912564
combo__init5000000__yen5000000__pct0.08,combo,5000000.0,5000000.0,0.08,3032,14110262.439300293,14110262.439300293,0,114110262.4393003,0.011030958733269314,0.35722600477881744,6416700.215780824,6223001.412452055,1232649.1727123442,3597289.093987392,753,42,42,42,335958.62950714986,303843.4040369318,0.8286852589641435,13.583339100621735,491,491,1589,0.5240765171503958,346,0,262,14291100.0,5299624.812005277,-1.936035292704116
combo__init5000000__yen5000000__pct0.1,combo,5000000.0,5000000.0,0.1,3032,15014935.56222756,15014935.56222756,0,115014935.56222756,0.011694746758521779,0.3582745403542373,6416700.215780824,6223001.412452055,1506444.8172602782,3827927.6645121775,603,30,30,30,500497.85207425203,528028.3196554146,0.8407960199004975,23.796070036979298,567,567,1593,0.5253957783641161,346,0,315,14994600.0,6476775.7998021105,-2.088944540769857
combo__init5000000__yen5000000__pct0.12,combo,5000000.0,5000000.0,0.12,3032,13706147.92735303,13706147.92735303,0,113706147.92735302,0.010732886402211816,0.32374081885764977,6416700.215780824,6223001.412452055,1583760.9104109656,3494263.6022360143,531,24,24,24,571089.496973043,563728.706558801,0.8436911487758946,26.177343635670052,572,572,1578,0.5204485488126649,346,0,360,14994600.0,6809186.914577836,-2.183636573612091
combo__init5000000__yen5000000__pct0.15,combo,5000000.0,5000000.0,0.15,3032,13916604.84304473,13916604.84304473,0,113916604.84304473,0.01088823908737191,0.32120815293758637,6416700.215780824,6223001.412452055,1690583.8224109686,3547917.7685443135,428,18,18,18,773144.713502485,816473.1649305348,0.852803738317757,63.569658327643815,637,637,1589,0.5240765171503958,346,0,399,15885700.0,7268458.9990105545,-2.272053144545347
combo__init5000000__yen5000000__pct0.2,combo,5000000.0,5000000.0,0.2,3032,16438498.862073276,16438498.862073276,0,116438498.86207327,0.01272963033393193,0.36480131416239886,6709064.6870958805,6223001.412452055,1794496.5152876675,4190852.7876390605,395,13,13,13,1264499.9124671752,1689869.6709661717,0.9316455696202531,945.8116278673178,641,641,1676,0.5527704485488126,346,0,415,16031560.0,7715218.951187335,-2.3770417775157853
combo__init5000000__yen5000000__pct0.25,combo,5000000.0,5000000.0,0.25,3032,17738203.483885113,17738203.483885113,0,117738203.48388511,0.013664391464559777,0.3794117131854821,8530338.519726023,5914768.58361644,1885024.4736438175,4522201.214471055,357,11,11,11,1612563.9530804649,2009238.1603695997,0.9971988795518207,57691.48702875195,631,631,1613,0.5319920844327177,346,0,423,17189200.0,8104432.86939314,-2.325096286144417
combo__init5000000__yen10000000__pct0.03,combo,5000000.0,10000000.0,0.03,3032,10412672.57393113,10412672.57393113,0,110412672.57393113,0.008266763446215242,0.3493698613410871,4596075.667013705,4596075.667013698,573509.2240547973,2703654.270014095,1273,144,144,144,72310.22620785507,25766.32666103093,0.7926158680282797,5.850315741005404,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2465732.9765831134,0.19660805524420644
combo__init5000000__yen10000000__pct0.05,combo,5000000.0,10000000.0,0.05,3032,13754756.34778848,13754756.34778848,0,113754756.34778848,0.010768791011380063,0.3978785218988568,6416700.215780824,6223001.412452055,858780.1845479287,3506655.8976635872,1066,75,75,75,183396.7513038464,121863.21649193906,0.8470919324577861,8.827653399557946,331,331,1527,0.5036279683377308,247,0,149,13828800.0,3692220.6860158313,-1.218839086912564
combo__init5000000__yen10000000__pct0.08,combo,5000000.0,10000000.0,0.08,3032,14110262.439300293,14110262.439300293,0,114110262.4393003,0.011030958733269314,0.35722600477881744,6416700.215780824,6223001.412452055,1232649.1727123442,3597289.093987392,753,42,42,42,335958.62950714986,303843.4040369318,0.8286852589641435,13.583339100621735,491,491,1589,0.5240765171503958,346,0,262,14291100.0,5299624.812005277,-1.936035292704116
combo__init5000000__yen10000000__pct0.1,combo,5000000.0,10000000.0,0.1,3032,15014935.56222756,15014935.56222756,0,115014935.56222756,0.011694746758521779,0.3582745403542373,6416700.215780824,6223001.412452055,1506444.8172602782,3827927.6645121775,603,30,30,30,500497.85207425203,528028.3196554146,0.8407960199004975,23.796070036979298,567,567,1593,0.5253957783641161,346,0,315,14994600.0,6476775.7998021105,-2.088944540769857
combo__init5000000__yen10000000__pct0.12,combo,5000000.0,10000000.0,0.12,3032,13706147.92735303,13706147.92735303,0,113706147.92735302,0.010732886402211816,0.32374081885764977,6416700.215780824,6223001.412452055,1583760.9104109656,3494263.6022360143,531,24,24,24,571089.496973043,563728.706558801,0.8436911487758946,26.177343635670052,572,572,1578,0.5204485488126649,346,0,360,14994600.0,6809186.914577836,-2.183636573612091
combo__init5000000__yen10000000__pct0.15,combo,5000000.0,10000000.0,0.15,3032,13916604.84304473,13916604.84304473,0,113916604.84304473,0.01088823908737191,0.32120815293758637,6416700.215780824,6223001.412452055,1690583.8224109686,3547917.7685443135,428,18,18,18,773144.713502485,816473.1649305348,0.852803738317757,63.569658327643815,637,637,1589,0.5240765171503958,346,0,399,15885700.0,7268458.9990105545,-2.272053144545347
combo__init5000000__yen10000000__pct0.2,combo,5000000.0,10000000.0,0.2,3032,16438498.862073276,16438498.862073276,0,116438498.86207327,0.01272963033393193,0.36480131416239886,6709064.6870958805,6223001.412452055,1794496.5152876675,4190852.7876390605,395,13,13,13,1264499.9124671752,1689869.6709661717,0.9316455696202531,945.8116278673178,641,641,1676,0.5527704485488126,346,0,415,16031560.0,7715218.951187335,-2.3770417775157853
combo__init5000000__yen10000000__pct0.25,combo,5000000.0,10000000.0,0.25,3032,17738203.483885113,17738203.483885113,0,117738203.48388511,0.013664391464559777,0.3794117131854821,8530338.519726023,5914768.58361644,1885024.4736438175,4522201.214471055,357,11,11,11,1612563.9530804649,2009238.1603695997,0.9971988795518207,57691.48702875195,631,631,1613,0.5319920844327177,346,0,423,17189200.0,8104432.86939314,-2.325096286144417
combo__init10000000__yen100000__pct0.03,combo,10000000.0,100000.0,0.03,3032,8257118.04982987,8257118.04982987,0,108257118.04982987,0.00661592223198193,0.2902467743177798,4596075.667013705,4596075.667013698,493363.83408219286,2231831.137087959,1322,153,153,153,53968.0918289534,19329.93047258771,0.7632375189107413,3.674229657513641,70,70,1297,0.4277704485488127,68,0,90,12848050.0,2121157.6451187334,0.2370933481335692
combo__init10000000__yen100000__pct0.05,combo,10000000.0,100000.0,0.05,3032,9234858.93335448,9234858.93335448,0,109234858.93335448,0.007368429806033028,0.29918579445489224,4610379.083103135,4596075.667013698,603405.9133698641,2434806.0332756727,1196,94,94,94,98243.18014206894,72924.83355948512,0.7775919732441472,4.23785921593194,221,220,1410,0.4650395778364116,118,0,111,12848050.0,2594270.14676781,-0.3662249748519344
combo__init10000000__yen100000__pct0.08,combo,10000000.0,100000.0,0.08,3032,9260688.21080529,9260688.21080529,0,109260688.2108053,0.00738822517547999,0.2990276444936438,4610379.083103135,4596075.667013698,607621.1135342472,2441390.9836604777,1190,81,81,81,114329.48408401592,90743.72367312269,0.7596638655462185,4.153829089061714,221,220,1388,0.4577836411609499,118,0,111,12848050.0,2612392.885883905,-0.42668379507706256
combo__init10000000__yen100000__pct0.1,combo,10000000.0,100000.0,0.1,3032,9136807.432311315,9136807.432311315,0,109136807.43231131,0.0072932447624149965,0.29433760209335236,4610379.083103135,4596075.667013698,610194.5816438375,2409808.653044865,1184,78,78,78,117138.55682450403,95754.46791828563,0.7525337837837838,4.107378480876387,221,220,1371,0.45217678100263853,118,0,111,12848050.0,2623457.1982189976,-0.4380078932999796
combo__init10000000__yen100000__pct0.12,combo,10000000.0,100000.0,0.12,3032,9133215.396029301,9133215.396029301,0,109133215.3960293,0.007290489244190068,0.2941556615914844,4610379.083103135,4596075.667013698,612627.8284383581,2408892.894532358,1177,76,76,76,120173.88678985923,97482.34646066409,0.7510620220900595,4.106240480403091,221,220,1370,0.45184696569920846,118,0,111,12848050.0,2633918.6461081794,-0.44702373806478146
combo__init10000000__yen100000__pct0.15,combo,10000000.0,100000.0,0.15,3032,9192089.344841272,9192089.344841272,0,109192089.34484127,0.007335642067184622,0.2959353152201289,4610379.083103135,4596075.667013698,613948.5397260273,2423902.297432718,1170,74,74,74,124217.4235789361,101004.60255543051,0.7504273504273504,4.124239592892368,221,220,1364,0.449868073878628,118,0,111,12848050.0,2639596.8832453825,-0.4440897250290108
combo__init10000000__yen100000__pct0.2,combo,10000000.0,100000.0,0.2,3032,9194566.772045635,9194566.772045635,0,109194566.77204564,0.007337541617288723,0.29606678354794996,4610379.08310315,4596075.667013698,614016.5329315059,2424533.896022875,1172,73,73,73,125952.96948007718,101105.21283097261,0.7517064846416383,4.128991569493494,221,220,1359,0.4482189973614776,118,0,111,12848050.0,2639889.2117414246,-0.44283329764403345
combo__init10000000__yen100000__pct0.25,combo,10000000.0,100000.0,0.25,3032,9219580.509914568,9219580.509914568,0,109219580.50991456,0.0073567185137659585,0.29687431108984563,4610379.083103135,4596075.667013698,613898.5574246567,2430910.931660791,1174,73,73,73,126295.62342348722,101105.21283097261,0.752129471890971,4.137445017696483,221,220,1361,0.4488786279683377,118,0,111,12848050.0,2639381.9904353563,-0.44229139220566815
combo__init10000000__yen300000__pct0.03,combo,10000000.0,300000.0,0.03,3032,10552081.41206152,10552081.41206152,0,110552081.41206151,0.008372510170817193,0.35394292553485657,4596075.667013705,4596075.667013698,575054.916109592,2739195.344828914,1273,144,144,144,73278.34313931612,25766.32666103093,0.7926158680282797,5.915010859291313,102,102,1354,0.4465699208443272,85,0,118,12848050.0,2472378.491094987,0.20602170409528098
combo__init10000000__yen300000__pct0.05,combo,10000000.0,300000.0,0.05,3032,12825766.269420704,12825766.269420704,0,112825766.2694207,0.01008014487990505,0.394005108913509,6416700.215780824,6223001.412452055,751267.3644383472,3269817.9301409507,1132,80,80,80,160322.0783677588,112799.53796842537,0.8436395759717314,7.637006403239393,331,331,1466,0.48350923482849606,247,0,136,13781900.0,3229982.425791557,-1.2152296640506457
combo__init10000000__yen300000__pct0.08,combo,10000000.0,300000.0,0.08,3032,12710660.80126792,12710660.80126792,0,112710660.80126792,0.009994457266064849,0.38211440938399366,6416700.215780824,6223001.412452055,832447.7069040979,3240472.7888279827,1032,56,56,56,226976.08573692714,250796.99959229352,0.8032945736434108,7.05940734553474,473,472,1470,0.48482849604221634,346,0,146,13781900.0,3579007.4093007916,-1.9835223960897657
combo__init10000000__yen300000__pct0.1,combo,10000000.0,300000.0,0.1,3032,12995593.382292327,12995593.382292327,0,112995593.38229233,0.010206422506296553,0.388239844776642,6416700.215780824,6223001.412452055,848081.0032876615,3313113.880420012,1011,51,51,51,254815.5565155358,274145.2220208369,0.8021760633036598,7.2083160143246285,473,472,1450,0.4782321899736148,346,0,146,13781900.0,3646220.860817942,-1.8809106885982694
combo__init10000000__yen300000__pct0.12,combo,10000000.0,300000.0,0.12,3032,13054043.947758045,13054043.947758045,0,113054043.94775805,0.01024984409509555,0.38930171285108733,6416700.215780824,6223001.412452055,860557.4078356085,3328015.345406346,1001,48,48,48,271959.24891162594,292784.51580882585,0.7992007992007992,7.195702353551838,473,472,1447,0.47724274406332456,346,0,146,13781900.0,3699861.6408311347,-1.8286620208125028
combo__init10000000__yen300000__pct0.15,combo,10000000.0,300000.0,0.15,3032,13113380.845254371,13113380.845254371,0,113113380.84525438,0.010293903070510257,0.3873613960991419,6416700.215780824,6223001.412452055,879058.5746849203,3343142.7730607074,979,44,44,44,298031.38284669025,303547.3525996193,0.7752808988764045,7.308714333877311,532,531,1413,0.46602902374670185,346,0,146,13781900.0,3779405.1517150397,-1.7166005069392587
combo__init10000000__yen300000__pct0.2,combo,10000000.0,300000.0,0.2,3032,13244481.024657123,13244481.024657123,0,113244481.02465713,0.010391172804668392,0.3912368491685606,6416700.215780824,6223001.412452055,881825.0329862885,3376565.627356585,977,42,42,42,315344.78630136006,305312.1663402306,0.7768679631525077,7.382762793282862,532,531,1407,0.4640501319261214,346,0,146,13781900.0,3791299.2018469656,-1.7219452926415497
combo__init10000000__yen300000__pct0.25,combo,10000000.0,300000.0,0.25,3032,13260232.176717922,13260232.176717922,0,113260232.17671792,0.010402852418250008,0.39312913458249626,5947875.316452056,5785222.411999999,875015.4782465645,3380581.24703551,981,42,42,42,315719.8137313791,303547.3525996193,0.7787971457696228,7.211563385702196,532,531,1401,0.4620712401055409,346,0,144,13347880.0,3762022.3515831134,-1.7141163317658725
