combo,n_components,tp_pct,n_trades,n_signals_raw,hit_rate,avg_days_to_tp,avg_win_return,failure_mean,failure_median,avg_mfe,avg_mae,expected_value
DD<=-10 + RET20<-5 + GOLDEN,3,20,2,39,100.0000,208.0000,21.1866,0.0000,0.0000,21.5860,-8.1335,21.1866
DD<=-10 + vsMA75<-5 + GOLDEN,3,20,2,23,100.0000,201.0000,20.8892,0.0000,0.0000,21.2886,-6.6260,20.8892
vsMA75<-5 + GOLDEN,2,20,3,25,100.0000,157.6667,20.1993,0.0000,0.0000,20.9720,-4.6293,20.1993
STREAK>=5 + GOLDEN,2,20,2,32,100.0000,202.5000,19.9782,0.0000,0.0000,20.9992,-7.6029,19.9782
DD<=-10 + STREAK>=5 + GOLDEN,3,20,2,32,100.0000,202.5000,19.9782,0.0000,0.0000,20.9992,-7.6029,19.9782
52W<30 + DD<=-15 + vsMA75<-5,3,20,3,22,66.6667,36.5000,20.7917,7.7235,7.7235,17.8288,-4.3224,16.4356
52W<30 + DD<=-15,2,20,3,26,66.6667,36.5000,20.7917,7.7235,7.7235,17.8288,-4.3224,16.4356
52W<30 + DD<=-10 + DD<=-15,3,20,3,26,66.6667,36.5000,20.7917,7.7235,7.7235,17.8288,-4.3224,16.4356
RSI<40 + 52W<30 + RET5<-3,3,20,4,32,75.0000,80.3333,20.9227,1.6446,1.6446,18.9453,-5.1276,16.1032
RSI<40 + DD<=-15 + RET5<-3,3,20,3,21,66.6667,119.5000,20.0369,7.7235,7.7235,17.3708,-6.9152,15.9325
BB<20 + DD<=-15,2,20,3,22,66.6667,119.5000,20.0369,7.7235,7.7235,17.3708,-6.9152,15.9325
BB<20 + DD<=-10 + DD<=-15,3,20,3,22,66.6667,119.5000,20.0369,7.7235,7.7235,17.3708,-6.9152,15.9325
RSI<40 + DD<=-15 + vsMA75<-5,3,20,3,21,66.6667,119.5000,20.0369,7.7235,7.7235,17.3708,-6.9152,15.9325
RSI<40 + BB<20 + DD<=-15,3,20,3,22,66.6667,119.5000,20.0369,7.7235,7.7235,17.3708,-6.9152,15.9325
RSI<40 + DD<=-15,2,20,3,25,66.6667,119.5000,20.0369,7.7235,7.7235,17.3708,-6.9152,15.9325
DD<=-10 + DD<=-15 + vsMA75<-5,3,20,3,35,66.6667,119.5000,20.0369,7.7235,7.7235,17.3708,-6.9152,15.9325
DD<=-10 + DD<=-15 + RET5<-3,3,20,3,22,66.6667,119.5000,20.0369,7.7235,7.7235,17.3708,-6.9152,15.9325
RSI<40 + DD<=-10 + DD<=-15,3,20,3,25,66.6667,119.5000,20.0369,7.7235,7.7235,17.3708,-6.9152,15.9325
DD<=-15,1,20,3,41,66.6667,119.5000,20.0369,7.7235,7.7235,17.3708,-6.9152,15.9325
DD<=-15 + vsMA75<-5,2,20,3,35,66.6667,119.5000,20.0369,7.7235,7.7235,17.3708,-6.9152,15.9325
DD<=-10 + DD<=-15,2,20,3,41,66.6667,119.5000,20.0369,7.7235,7.7235,17.3708,-6.9152,15.9325
DD<=-15 + RET5<-3,2,20,3,22,66.6667,119.5000,20.0369,7.7235,7.7235,17.3708,-6.9152,15.9325
BB<20 + DD<=-15 + RET5<-3,3,20,3,21,66.6667,119.5000,20.0369,7.7235,7.7235,17.3708,-6.9152,15.9325
52W<30 + DD<=-15 + RET20<-5,3,20,3,21,66.6667,36.5000,20.7917,6.1947,6.1947,18.6683,-3.6133,15.9260
RSI<35 + BB<10 + 52W<30,3,20,4,23,75.0000,80.3333,20.9227,0.8876,0.8876,18.5444,-5.4490,15.9140
RSI<35 + RSI<40 + 52W<30,3,20,4,28,75.0000,80.3333,20.9227,0.8876,0.8876,18.5444,-5.4490,15.9140
RSI<40 + 52W<30 + RET20<-5,3,20,4,37,75.0000,80.3333,20.9227,0.8876,0.8876,18.5444,-5.4490,15.9140
RSI<35 + 52W<30 + RET5<-3,3,20,4,21,75.0000,80.3333,20.9227,0.8876,0.8876,18.5444,-5.4490,15.9140
RSI<35 + 52W<30,2,20,4,28,75.0000,80.3333,20.9227,0.8876,0.8876,18.5444,-5.4490,15.9140
RSI<35 + 52W<30 + RET20<-5,3,20,4,24,75.0000,80.3333,20.9227,0.8876,0.8876,18.5444,-5.4490,15.9140
52W<30 + RET20<-5,2,20,4,58,75.0000,80.3333,20.9227,0.8876,0.8876,18.5444,-5.4490,15.9140
52W<30 + RET20<-5 + RET5<-3,3,20,4,23,75.0000,80.3333,20.9227,0.8876,0.8876,18.5444,-5.4490,15.9140
RSI<35 + BB<20 + 52W<30,3,20,4,26,75.0000,80.3333,20.9227,0.8876,0.8876,18.5444,-5.4490,15.9140
BB<20 + 52W<30 + RET20<-5,3,20,4,35,75.0000,80.3333,20.9227,0.8876,0.8876,18.5444,-5.4490,15.9140
BB<10 + 52W<30 + RET20<-5,3,20,4,25,75.0000,80.3333,20.9227,0.8876,0.8876,18.5444,-5.4490,15.9140
DD<=-10 + STREAK>=5 + GOLDEN,3,15,2,32,100.0000,184.5000,15.5610,0.0000,0.0000,16.2560,-7.6029,15.5610
STREAK>=5 + GOLDEN,2,15,2,32,100.0000,184.5000,15.5610,0.0000,0.0000,16.2560,-7.6029,15.5610
vsMA75<-5 + GOLDEN,2,15,3,25,100.0000,144.3333,15.4615,0.0000,0.0000,16.1866,-4.6293,15.4615
STREAK>=5 + STREAK>=20,2,15,2,40,100.0000,74.0000,15.4353,0.0000,0.0000,15.9540,-0.3512,15.4353
DD<=-10 + STREAK>=20,2,15,2,40,100.0000,74.0000,15.4353,0.0000,0.0000,15.9540,-0.3512,15.4353
STREAK>=10 + STREAK>=20,2,15,2,40,100.0000,74.0000,15.4353,0.0000,0.0000,15.9540,-0.3512,15.4353
STREAK>=5 + STREAK>=10 + STREAK>=20,3,15,2,40,100.0000,74.0000,15.4353,0.0000,0.0000,15.9540,-0.3512,15.4353
DD<=-10 + STREAK>=5 + STREAK>=20,3,15,2,40,100.0000,74.0000,15.4353,0.0000,0.0000,15.9540,-0.3512,15.4353
DD<=-10 + STREAK>=10 + STREAK>=20,3,15,2,40,100.0000,74.0000,15.4353,0.0000,0.0000,15.9540,-0.3512,15.4353
STREAK>=20,1,15,2,40,100.0000,74.0000,15.4353,0.0000,0.0000,15.9540,-0.3512,15.4353
DD<=-10 + DD<=-15 + RET20<-5,3,20,3,31,66.6667,53.0000,19.9855,6.1947,6.1947,18.2756,-5.8614,15.3886
DD<=-15 + RET20<-5 + vsMA75<-5,3,20,3,30,66.6667,53.0000,19.9855,6.1947,6.1947,18.2756,-5.8614,15.3886
DD<=-15 + RET20<-5,2,20,3,31,66.6667,53.0000,19.9855,6.1947,6.1947,18.2756,-5.8614,15.3886
DD<=-10 + vsMA75<-5 + GOLDEN,3,15,2,23,100.0000,184.5000,15.3124,0.0000,0.0000,15.9731,-6.6260,15.3124
RSI<40 + 52W<30,2,20,4,53,75.0000,80.3333,20.9227,-2.1459,-2.1459,17.8943,-5.9700,15.1556
RSI<40 + BB<20 + 52W<30,3,20,4,48,75.0000,80.3333,20.9227,-2.1459,-2.1459,17.8943,-5.9700,15.1556
RSI<40 + BB<10 + 52W<30,3,20,4,38,75.0000,80.3333,20.9227,-2.1459,-2.1459,17.8943,-5.9700,15.1556
STREAK>=10 + STREAK>=20,2,20,2,40,50.0000,73.0000,21.3767,8.6849,8.6849,19.0044,-0.3512,15.0308
DD<=-10 + STREAK>=10 + STREAK>=20,3,20,2,40,50.0000,73.0000,21.3767,8.6849,8.6849,19.0044,-0.3512,15.0308
STREAK>=20,1,20,2,40,50.0000,73.0000,21.3767,8.6849,8.6849,19.0044,-0.3512,15.0308
DD<=-10 + STREAK>=5 + STREAK>=20,3,20,2,40,50.0000,73.0000,21.3767,8.6849,8.6849,19.0044,-0.3512,15.0308
STREAK>=5 + STREAK>=10 + STREAK>=20,3,20,2,40,50.0000,73.0000,21.3767,8.6849,8.6849,19.0044,-0.3512,15.0308
DD<=-10 + STREAK>=20,2,20,2,40,50.0000,73.0000,21.3767,8.6849,8.6849,19.0044,-0.3512,15.0308
STREAK>=5 + STREAK>=20,2,20,2,40,50.0000,73.0000,21.3767,8.6849,8.6849,19.0044,-0.3512,15.0308
DD<=-10 + RET20<-5 + GOLDEN,3,15,2,39,100.0000,187.5000,14.9314,0.0000,0.0000,15.6246,-8.1335,14.9314
RSI<40 + vsMA25<-5 + vsMA75<-5,3,20,3,20,66.6667,159.5000,20.0040,4.7508,4.7508,17.6311,-6.6310,14.9196
vsMA25<-5 + vsMA75<-5,2,20,3,23,66.6667,159.5000,20.0040,4.7508,4.7508,17.6311,-6.6310,14.9196
RET20<-5 + vsMA25<-5 + vsMA75<-5,3,20,3,23,66.6667,159.5000,20.0040,4.7508,4.7508,17.6311,-6.6310,14.9196
BB<10 + 52W<30 + DD<=-10,3,20,4,30,75.0000,54.6667,20.6520,-3.2176,-3.2176,17.6682,-4.5804,14.6846
52W<30 + vsMA25<-5,2,20,4,20,75.0000,54.6667,20.6520,-3.3643,-3.3643,17.3129,-4.8731,14.6479
RSI<40 + DD<=-15 + STREAK>=5,3,20,2,20,50.0000,244.0000,21.1095,7.7235,7.7235,16.6944,-9.2712,14.4165
DD<=-15 + STREAK>=5,2,20,2,36,50.0000,244.0000,21.1095,7.7235,7.7235,16.6944,-9.2712,14.4165
DD<=-15 + STREAK>=5 + vsMA75<-5,3,20,2,30,50.0000,244.0000,21.1095,7.7235,7.7235,16.6944,-9.2712,14.4165
DD<=-10 + DD<=-15 + STREAK>=5,3,20,2,36,50.0000,244.0000,21.1095,7.7235,7.7235,16.6944,-9.2712,14.4165
52W<30 + DD<=-15 + STREAK>=5,3,20,2,25,50.0000,56.0000,21.1004,7.7235,7.7235,16.4673,-6.4836,14.4119
52W<30 + DD<=-10 + vsMA75<-5,3,20,3,38,66.6667,36.5000,20.7917,1.4885,1.4885,16.6048,-5.3561,14.3573
52W<30 + RET20<-5 + vsMA75<-5,3,20,3,30,66.6667,36.5000,20.7917,1.4885,1.4885,16.6048,-5.3561,14.3573
RSI<40 + 52W<30 + vsMA75<-5,3,20,3,20,66.6667,36.5000,20.7917,1.4885,1.4885,16.6048,-5.3561,14.3573
52W<30 + vsMA75<-5,2,20,3,38,66.6667,36.5000,20.7917,1.4885,1.4885,16.6048,-5.3561,14.3573
BB<20 + 52W<30 + vsMA75<-5,3,20,3,22,66.6667,36.5000,20.7917,1.4885,1.4885,16.6048,-5.3561,14.3573
BB<20 + 52W<30 + DD<=-10,3,20,4,42,75.0000,57.0000,20.1321,-3.2176,-3.2176,17.5892,-5.0733,14.2947
52W<30 + DD<=-10 + RET20<-5,3,20,4,48,75.0000,57.0000,20.1321,-3.2176,-3.2176,17.5892,-5.0733,14.2947
52W<30 + DD<=-10,2,20,4,84,75.0000,57.0000,20.1321,-3.2176,-3.2176,17.5892,-5.0733,14.2947
RSI<35 + 52W<30 + DD<=-10,3,20,4,22,75.0000,57.0000,20.1321,-3.2176,-3.2176,17.5892,-5.0733,14.2947
RSI<40 + 52W<30 + DD<=-10,3,20,4,38,75.0000,57.0000,20.1321,-3.2176,-3.2176,17.5892,-5.0733,14.2947
RSI<35 + DD<=-10 + GOLDEN,3,20,2,22,50.0000,168.0000,21.1848,7.2941,7.2941,16.2455,-11.0731,14.2395
RSI<40 + 52W<20 + RET5<-3,3,20,3,20,66.6667,19.5000,20.4122,1.6446,1.6446,18.1547,-3.7487,14.1564
52W<30 + 52W<20 + vsMA75<-5,3,20,3,26,66.6667,19.5000,20.4122,1.4885,1.4885,16.5607,-3.4759,14.1043
52W<20 + vsMA75<-5,2,20,3,26,66.6667,19.5000,20.4122,1.4885,1.4885,16.5607,-3.4759,14.1043
52W<20 + DD<=-10 + vsMA75<-5,3,20,3,26,66.6667,19.5000,20.4122,1.4885,1.4885,16.5607,-3.4759,14.1043
BB<20 + DD<=-10 + GOLDEN,3,20,2,37,50.0000,186.0000,20.8048,7.2941,7.2941,16.3496,-13.0667,14.0495
BB<10 + DD<=-10 + GOLDEN,3,20,2,25,50.0000,186.0000,20.8048,7.2941,7.2941,16.3496,-13.0667,14.0495
DD<=-10 + GOLDEN,2,20,2,67,50.0000,186.0000,20.8048,7.2941,7.2941,16.3496,-13.0667,14.0495
RSI<35 + vsMA75<-5,2,20,3,24,66.6667,159.5000,20.0040,2.0404,2.0404,16.6669,-7.4454,14.0161
RSI<35 + RET20<-5 + vsMA75<-5,3,20,3,21,66.6667,159.5000,20.0040,2.0404,2.0404,16.6669,-7.4454,14.0161
RSI<35 + BB<10 + vsMA75<-5,3,20,3,21,66.6667,159.5000,20.0040,2.0404,2.0404,16.6669,-7.4454,14.0161
RSI<35 + RSI<40 + vsMA75<-5,3,20,3,24,66.6667,159.5000,20.0040,2.0404,2.0404,16.6669,-7.4454,14.0161
RSI<35 + BB<20 + vsMA75<-5,3,20,3,24,66.6667,159.5000,20.0040,2.0404,2.0404,16.6669,-7.4454,14.0161
RSI<40 + DD<=-15,2,15,3,25,66.6667,108.0000,17.1237,7.7235,7.7235,15.5475,-6.9152,13.9903
DD<=-10 + DD<=-15 + vsMA75<-5,3,15,3,35,66.6667,108.0000,17.1237,7.7235,7.7235,15.5475,-6.9152,13.9903
RSI<40 + DD<=-15 + vsMA75<-5,3,15,3,21,66.6667,108.0000,17.1237,7.7235,7.7235,15.5475,-6.9152,13.9903
RSI<40 + DD<=-15 + RET5<-3,3,15,3,21,66.6667,108.0000,17.1237,7.7235,7.7235,15.5475,-6.9152,13.9903
RSI<40 + DD<=-10 + DD<=-15,3,15,3,25,66.6667,108.0000,17.1237,7.7235,7.7235,15.5475,-6.9152,13.9903
DD<=-15,1,15,3,41,66.6667,108.0000,17.1237,7.7235,7.7235,15.5475,-6.9152,13.9903
DD<=-10 + DD<=-15,2,15,3,41,66.6667,108.0000,17.1237,7.7235,7.7235,15.5475,-6.9152,13.9903
RSI<40 + BB<20 + DD<=-15,3,15,3,22,66.6667,108.0000,17.1237,7.7235,7.7235,15.5475,-6.9152,13.9903
DD<=-15 + vsMA75<-5,2,15,3,35,66.6667,108.0000,17.1237,7.7235,7.7235,15.5475,-6.9152,13.9903
BB<20 + DD<=-15 + RET5<-3,3,15,3,21,66.6667,108.0000,17.1237,7.7235,7.7235,15.5475,-6.9152,13.9903
BB<20 + DD<=-10 + DD<=-15,3,15,3,22,66.6667,108.0000,17.1237,7.7235,7.7235,15.5475,-6.9152,13.9903
DD<=-15 + RET5<-3,2,15,3,22,66.6667,108.0000,17.1237,7.7235,7.7235,15.5475,-6.9152,13.9903
BB<20 + DD<=-15,2,15,3,22,66.6667,108.0000,17.1237,7.7235,7.7235,15.5475,-6.9152,13.9903
DD<=-10 + DD<=-15 + RET5<-3,3,15,3,22,66.6667,108.0000,17.1237,7.7235,7.7235,15.5475,-6.9152,13.9903
52W<30 + 52W<20 + RET20<-5,3,20,3,23,66.6667,19.5000,20.4122,0.8876,0.8876,17.6201,-4.1772,13.9040
52W<20 + RET20<-5,2,20,3,23,66.6667,19.5000,20.4122,0.8876,0.8876,17.6201,-4.1772,13.9040
52W<30 + DD<=-15,2,15,3,26,66.6667,15.0000,16.9126,7.7235,7.7235,15.4986,-4.3224,13.8495
52W<30 + DD<=-15 + vsMA75<-5,3,15,3,22,66.6667,15.0000,16.9126,7.7235,7.7235,15.4986,-4.3224,13.8495
52W<30 + DD<=-10 + DD<=-15,3,15,3,26,66.6667,15.0000,16.9126,7.7235,7.7235,15.4986,-4.3224,13.8495
BB<10 + 52W<30,2,20,4,47,75.0000,80.3333,20.9227,-7.4353,-7.4353,17.7989,-6.0464,13.8332
BB<10 + 52W<30 + RET5<-3,3,20,4,31,75.0000,80.3333,20.9227,-7.4353,-7.4353,17.7989,-6.0464,13.8332
BB<20 + BB<10 + 52W<30,3,20,4,47,75.0000,80.3333,20.9227,-7.4353,-7.4353,17.7989,-6.0464,13.8332
BB<20 + 52W<30 + RET5<-3,3,20,4,34,75.0000,80.3333,20.9227,-7.4353,-7.4353,17.7989,-6.0464,13.8332
BB<20 + 52W<30,2,20,4,64,75.0000,80.3333,20.9227,-7.4353,-7.4353,17.7989,-6.0464,13.8332
52W<30 + RET5<-3,2,20,4,37,75.0000,80.3333,20.9227,-7.4353,-7.4353,17.7989,-6.0464,13.8332
RSI<40 + RET5<-3 + vsMA75<-5,3,20,3,25,66.6667,159.5000,20.0040,1.4885,1.4885,16.7118,-7.4074,13.8322
BB<20 + BB<10 + vsMA75<-5,3,20,3,29,66.6667,159.5000,20.0040,1.4885,1.4885,16.7118,-7.4074,13.8322
RSI<40 + BB<20 + vsMA75<-5,3,20,3,36,66.6667,159.5000,20.0040,1.4885,1.4885,16.7118,-7.4074,13.8322
RSI<40 + BB<10 + vsMA75<-5,3,20,3,29,66.6667,159.5000,20.0040,1.4885,1.4885,16.7118,-7.4074,13.8322
vsMA75<-5,1,20,3,67,66.6667,159.5000,20.0040,1.4885,1.4885,16.7118,-7.4074,13.8322
RSI<40 + RET20<-5 + vsMA75<-5,3,20,3,31,66.6667,159.5000,20.0040,1.4885,1.4885,16.7118,-7.4074,13.8322
BB<20 + vsMA75<-5,2,20,3,40,66.6667,159.5000,20.0040,1.4885,1.4885,16.7118,-7.4074,13.8322
BB<20 + RET20<-5 + vsMA75<-5,3,20,3,29,66.6667,159.5000,20.0040,1.4885,1.4885,16.7118,-7.4074,13.8322
RET20<-5 + vsMA75<-5,2,20,3,50,66.6667,159.5000,20.0040,1.4885,1.4885,16.7118,-7.4074,13.8322
BB<20 + RET5<-3 + vsMA75<-5,3,20,3,25,66.6667,159.5000,20.0040,1.4885,1.4885,16.7118,-7.4074,13.8322
BB<10 + RET5<-3 + vsMA75<-5,3,20,3,22,66.6667,159.5000,20.0040,1.4885,1.4885,16.7118,-7.4074,13.8322
BB<10 + RET20<-5 + vsMA75<-5,3,20,3,22,66.6667,159.5000,20.0040,1.4885,1.4885,16.7118,-7.4074,13.8322
RET20<-5 + RET5<-3 + vsMA75<-5,3,20,3,20,66.6667,159.5000,20.0040,1.4885,1.4885,16.7118,-7.4074,13.8322
BB<10 + vsMA75<-5,2,20,3,29,66.6667,159.5000,20.0040,1.4885,1.4885,16.7118,-7.4074,13.8322
RET5<-3 + vsMA75<-5,2,20,3,28,66.6667,159.5000,20.0040,1.4885,1.4885,16.7118,-7.4074,13.8322
RSI<40 + vsMA75<-5,2,20,3,38,66.6667,159.5000,20.0040,1.4885,1.4885,16.7118,-7.4074,13.8322
RSI<40 + DD<=-10 + GOLDEN,3,20,2,40,50.0000,169.0000,20.3066,7.2941,7.2941,15.8064,-11.4223,13.8004
DD<=-10 + RET5<-3 + GOLDEN,3,20,2,23,50.0000,171.0000,20.1570,7.2941,7.2941,15.7828,-11.9071,13.7256
DD<=-15 + STREAK>=5 + RET20<-5,3,20,2,27,50.0000,244.0000,21.1095,6.1947,6.1947,17.9537,-8.2076,13.6521
GOLDEN,1,20,4,533,75.0000,163.3333,20.0831,-6.8839,-6.8839,17.1533,-14.2326,13.3413
52W<30 + DD<=-15 + RET20<-5,3,15,3,21,66.6667,15.0000,16.9126,6.1947,6.1947,16.3381,-3.6133,13.3399
DD<=-15 + RET20<-5,2,15,3,31,66.6667,41.5000,16.9102,6.1947,6.1947,16.1837,-5.8614,13.3383
DD<=-15 + RET20<-5 + vsMA75<-5,3,15,3,30,66.6667,41.5000,16.9102,6.1947,6.1947,16.1837,-5.8614,13.3383
DD<=-10 + DD<=-15 + RET20<-5,3,15,3,31,66.6667,41.5000,16.9102,6.1947,6.1947,16.1837,-5.8614,13.3383
DD<=-15 + STREAK>=10 + vsMA75<-5,3,20,2,21,50.0000,46.0000,20.3085,6.1947,6.1947,17.1540,-1.8584,13.2516
DD<=-15 + STREAK>=10,2,20,2,25,50.0000,46.0000,20.3085,6.1947,6.1947,17.1540,-1.8584,13.2516
DD<=-15 + STREAK>=5 + STREAK>=10,3,20,2,25,50.0000,46.0000,20.3085,6.1947,6.1947,17.1540,-1.8584,13.2516
DD<=-10 + DD<=-15 + STREAK>=10,3,20,2,25,50.0000,46.0000,20.3085,6.1947,6.1947,17.1540,-1.8584,13.2516
DD<=-15 + STREAK>=10 + RET20<-5,3,20,2,21,50.0000,46.0000,20.3085,6.1947,6.1947,17.1540,-1.8584,13.2516
52W<30,1,20,4,123,75.0000,96.3333,20.0852,-7.4353,-7.4353,17.5491,-5.5859,13.2051
52W<30 + STREAK>=10 + vsMA75<-5,3,20,2,20,50.0000,46.0000,20.3085,5.9897,5.9897,14.5997,-4.0159,13.1491
DD<=-10 + RET20<-5 + RET5<-3,3,20,3,29,66.6667,178.5000,21.2618,-3.2176,-3.2176,17.2059,-8.9279,13.1020
DD<=-10 + RET20<-5 + vsMA25<-5,3,20,3,27,66.6667,178.5000,21.2618,-3.2176,-3.2176,17.2059,-8.9279,13.1020
BB<10 + DD<=-10 + RET20<-5,3,20,3,31,66.6667,178.5000,21.2618,-3.2176,-3.2176,17.2059,-8.9279,13.1020
DD<=-10 + RET20<-5,2,20,3,82,66.6667,178.5000,21.2618,-3.2176,-3.2176,17.2059,-8.9279,13.1020
BB<20 + DD<=-10 + RET20<-5,3,20,3,43,66.6667,178.5000,21.2618,-3.2176,-3.2176,17.2059,-8.9279,13.1020
RSI<40 + DD<=-10 + RET20<-5,3,20,3,50,66.6667,178.5000,21.2618,-3.2176,-3.2176,17.2059,-8.9279,13.1020
RSI<35 + DD<=-10 + RET20<-5,3,20,3,32,66.6667,178.5000,21.2618,-3.2176,-3.2176,17.2059,-8.9279,13.1020
STREAK>=10 + vsMA75<-5,2,20,2,26,50.0000,239.0000,20.0589,5.9897,5.9897,14.5080,-12.3570,13.0243
STREAK>=5 + STREAK>=10 + vsMA75<-5,3,20,2,26,50.0000,239.0000,20.0589,5.9897,5.9897,14.5080,-12.3570,13.0243
DD<=-10 + STREAK>=10 + vsMA75<-5,3,20,2,26,50.0000,239.0000,20.0589,5.9897,5.9897,14.5080,-12.3570,13.0243
DD<=-10 + vsMA25<-5 + vsMA75<-5,3,20,2,22,50.0000,248.0000,21.1885,4.7508,4.7508,16.2773,-9.6286,12.9696
DD<=-10 + STREAK>=5 + vsMA75<-5,3,20,2,52,50.0000,244.0000,21.1095,4.7508,4.7508,16.2375,-9.6571,12.9302
DD<=-10 + STREAK>=5 + RET5<-3,3,20,2,24,50.0000,244.0000,21.1095,4.7508,4.7508,16.2375,-9.6571,12.9302
BB<20 + STREAK>=5,2,20,2,41,50.0000,244.0000,21.1095,4.7508,4.7508,16.2375,-9.6571,12.9302
STREAK>=5,1,20,2,147,50.0000,244.0000,21.1095,4.7508,4.7508,16.2375,-9.6571,12.9302
STREAK>=5 + RET20<-5 + vsMA75<-5,3,20,2,39,50.0000,244.0000,21.1095,4.7508,4.7508,16.2375,-9.6571,12.9302
DD<=-10 + STREAK>=5,2,20,2,147,50.0000,244.0000,21.1095,4.7508,4.7508,16.2375,-9.6571,12.9302
STREAK>=5 + RET20<-5,2,20,2,56,50.0000,244.0000,21.1095,4.7508,4.7508,16.2375,-9.6571,12.9302
RSI<40 + STREAK>=5 + RET5<-3,3,20,2,21,50.0000,244.0000,21.1095,4.7508,4.7508,16.2375,-9.6571,12.9302
RSI<40 + STREAK>=5 + vsMA75<-5,3,20,2,26,50.0000,244.0000,21.1095,4.7508,4.7508,16.2375,-9.6571,12.9302
RSI<40 + STREAK>=5 + RET20<-5,3,20,2,29,50.0000,244.0000,21.1095,4.7508,4.7508,16.2375,-9.6571,12.9302
DD<=-10 + STREAK>=5 + RET20<-5,3,20,2,56,50.0000,244.0000,21.1095,4.7508,4.7508,16.2375,-9.6571,12.9302
RSI<40 + DD<=-10 + STREAK>=5,3,20,2,37,50.0000,244.0000,21.1095,4.7508,4.7508,16.2375,-9.6571,12.9302
RSI<40 + BB<20 + STREAK>=5,3,20,2,31,50.0000,244.0000,21.1095,4.7508,4.7508,16.2375,-9.6571,12.9302
STREAK>=5 + vsMA75<-5,2,20,2,52,50.0000,244.0000,21.1095,4.7508,4.7508,16.2375,-9.6571,12.9302
BB<20 + DD<=-10 + STREAK>=5,3,20,2,41,50.0000,244.0000,21.1095,4.7508,4.7508,16.2375,-9.6571,12.9302
BB<20 + STREAK>=5 + RET5<-3,3,20,2,22,50.0000,244.0000,21.1095,4.7508,4.7508,16.2375,-9.6571,12.9302
BB<20 + STREAK>=5 + RET20<-5,3,20,2,25,50.0000,244.0000,21.1095,4.7508,4.7508,16.2375,-9.6571,12.9302
RSI<40 + STREAK>=5,2,20,2,37,50.0000,244.0000,21.1095,4.7508,4.7508,16.2375,-9.6571,12.9302
BB<20 + STREAK>=5 + vsMA75<-5,3,20,2,28,50.0000,244.0000,21.1095,4.7508,4.7508,16.2375,-9.6571,12.9302
STREAK>=5 + RET5<-3,2,20,2,24,50.0000,244.0000,21.1095,4.7508,4.7508,16.2375,-9.6571,12.9302
BB<10 + 52W<30 + STREAK>=5,3,20,2,21,50.0000,56.0000,21.1004,4.7508,4.7508,16.0104,-6.8695,12.9256
52W<30 + STREAK>=5 + vsMA75<-5,3,20,2,33,50.0000,56.0000,21.1004,4.7508,4.7508,16.0104,-6.8695,12.9256
RSI<40 + 52W<30 + STREAK>=5,3,20,2,24,50.0000,56.0000,21.1004,4.7508,4.7508,16.0104,-6.8695,12.9256
52W<30 + DD<=-10 + STREAK>=5,3,20,2,65,50.0000,56.0000,21.1004,4.7508,4.7508,16.0104,-6.8695,12.9256
52W<30 + STREAK>=5 + RET20<-5,3,20,2,37,50.0000,56.0000,21.1004,4.7508,4.7508,16.0104,-6.8695,12.9256
BB<20 + 52W<30 + STREAK>=5,3,20,2,29,50.0000,56.0000,21.1004,4.7508,4.7508,16.0104,-6.8695,12.9256
52W<30 + STREAK>=5,2,20,2,65,50.0000,56.0000,21.1004,4.7508,4.7508,16.0104,-6.8695,12.9256
RSI<40 + BB<10 + 52W<20,3,20,3,27,66.6667,19.5000,20.4122,-2.1459,-2.1459,16.7534,-4.8718,12.8929
RSI<40 + 52W<30 + 52W<20,3,20,3,30,66.6667,19.5000,20.4122,-2.1459,-2.1459,16.7534,-4.8718,12.8929
RSI<40 + BB<20 + 52W<20,3,20,3,29,66.6667,19.5000,20.4122,-2.1459,-2.1459,16.7534,-4.8718,12.8929
RSI<40 + 52W<20,2,20,3,30,66.6667,19.5000,20.4122,-2.1459,-2.1459,16.7534,-4.8718,12.8929
52W<30 + DD<=-10 + RET5<-3,3,20,3,27,66.6667,36.5000,20.7917,-3.2176,-3.2176,16.7668,-5.9705,12.7886
RET5<-3 + GOLDEN,2,20,3,55,66.6667,169.5000,20.1603,-2.0622,-2.0622,17.0597,-10.6907,12.7528
RSI<40 + 52W<30 + RET5<-3,3,15,4,32,75.0000,62.0000,16.2760,1.6446,1.6446,15.7399,-5.1276,12.6181
RSI<35 + GOLDEN,2,20,3,29,66.6667,120.0000,19.9415,-2.1176,-2.1176,18.4420,-7.2801,12.5885
RSI<35 + RSI<40 + GOLDEN,3,20,3,29,66.6667,120.0000,19.9415,-2.1176,-2.1176,18.4420,-7.2801,12.5885
RSI<35 + BB<20 + GOLDEN,3,20,3,27,66.6667,120.0000,19.9415,-2.1176,-2.1176,18.4420,-7.2801,12.5885
RSI<35 + RET20<-5 + GOLDEN,3,20,3,26,66.6667,120.0000,19.9415,-2.1176,-2.1176,18.4420,-7.2801,12.5885
RSI<35 + BB<10 + GOLDEN,3,20,3,20,66.6667,120.0000,19.9415,-2.1176,-2.1176,18.4420,-7.2801,12.5885
52W<20 + STREAK>=5 + vsMA75<-5,3,20,2,22,50.0000,22.0000,20.3414,4.7508,4.7508,15.9441,-4.0492,12.5461
52W<20 + DD<=-10 + STREAK>=5,3,20,2,25,50.0000,22.0000,20.3414,4.7508,4.7508,15.9441,-4.0492,12.5461
