label,family,cadence,repeated,exit,final_equity,total_return,cagr,max_drawdown_pct,max_drawdown_abs,calmar,sortino,sharpe_like,ulcer_index,cvar_95_daily,time_in_drawdown_pct,avg_invested_pct,deployed_total,n_buys,n_sells,exited_early
scaled_invvol|maexit200|monthly|rot,scaled,monthly,True,maexit200,10241541.17,0.024154,0.001984,0.033017,349694.14,0.0601,0.0595,0.1888,3.079,0.001427,0.9773,0.0095,1056117.06,20,1,True
scaled_invvol|maexit200b|monthly|1shot,scaled,monthly,False,maexit200b,10241541.17,0.024154,0.001984,0.033017,349694.14,0.0601,0.0595,0.1888,3.079,0.001427,0.9773,0.0095,1056117.06,20,1,True
scaled_invvol|maexit200b|monthly|rot,scaled,monthly,True,maexit200b,10241541.17,0.024154,0.001984,0.033017,349694.14,0.0601,0.0595,0.1888,3.079,0.001427,0.9773,0.0095,1056117.06,20,1,True
trend200|volx45|monthly|rot,trend,monthly,True,volx45,10280748.66,0.028075,0.002302,0.039531,403599.5,0.0582,0.1253,0.1778,1.7909,0.002213,0.9895,0.0241,9600000.0,104,38,False
scaled_invvol|volx45|monthly|rot,scaled,monthly,True,volx45,10246737.45,0.024674,0.002027,0.035749,370149.69,0.0567,0.1414,0.1868,1.8267,0.001816,0.9885,0.0204,7766786.89,150,60,False
scaled_invvol|maexit200|daily|rot,scaled,daily,True,maexit200,10225984.61,0.022598,0.001858,0.033506,354510.25,0.0554,0.0564,0.1801,3.1242,0.001365,0.9759,0.009,1093723.54,403,1,True
scaled_rsi|trail15|monthly|1shot,scaled,monthly,False,trail15,10821685.18,0.082169,0.00658,0.153471,1961910.06,0.0429,0.0794,0.1378,12.2599,0.010571,0.9634,0.0953,3854523.38,60,1,True
scaled_rsi|trail15|monthly|rot,scaled,monthly,True,trail15,10821685.18,0.082169,0.00658,0.153471,1961910.06,0.0429,0.0794,0.1378,12.2599,0.010571,0.9634,0.0953,3854523.38,60,1,True
trend100|trail15|monthly|1shot,trend,monthly,False,trail15,10701280.05,0.070128,0.005645,0.154179,1950667.98,0.0366,0.0707,0.123,12.3659,0.010497,0.9637,0.0945,3866666.67,45,1,True
trend100|trail15|monthly|rot,trend,monthly,True,trail15,10701280.05,0.070128,0.005645,0.154179,1950667.98,0.0366,0.0707,0.123,12.3659,0.010497,0.9637,0.0945,3866666.67,45,1,True
trend200|trail15|monthly|1shot,trend,monthly,False,trail15,10626241.36,0.062624,0.005058,0.155326,1954045.39,0.0326,0.0656,0.1143,12.4482,0.010317,0.9634,0.0924,4000000.0,44,1,True
trend200|trail15|monthly|rot,trend,monthly,True,trail15,10626241.36,0.062624,0.005058,0.155326,1954045.39,0.0326,0.0656,0.1143,12.4482,0.010317,0.9634,0.0924,4000000.0,44,1,True
va48_0|trail35|monthly|1shot,value_avg,monthly,False,trail35,11354555.09,0.135456,0.010607,0.366397,6566065.92,0.0289,0.0959,0.1479,27.2828,0.029546,0.9604,0.3055,7579163.81,25,1,True
va48_0|trail35|monthly|rot,value_avg,monthly,True,trail35,11354555.09,0.135456,0.010607,0.366397,6566065.92,0.0289,0.0959,0.1479,27.2828,0.029546,0.9604,0.3055,7579163.81,25,1,True
va96_6|trail25|monthly|1shot,value_avg,monthly,False,trail25,10900980.28,0.090098,0.007191,0.255318,3737457.78,0.0282,0.0715,0.1235,20.1437,0.016238,0.9598,0.1434,5445325.94,27,1,True
va96_6|trail25|monthly|rot,value_avg,monthly,True,trail25,10900980.28,0.090098,0.007191,0.255318,3737457.78,0.0282,0.0715,0.1235,20.1437,0.016238,0.9598,0.1434,5445325.94,27,1,True
dca48|trail35|monthly|1shot,dca,monthly,False,trail35,11268128.65,0.126813,0.009966,0.383359,7005267.13,0.026,0.0833,0.1431,30.6842,0.028187,0.9631,0.2523,10000000.0,48,1,True
dca48|trail35|monthly|rot,dca,monthly,True,trail35,11268128.65,0.126813,0.009966,0.383359,7005267.13,0.026,0.0833,0.1431,30.6842,0.028187,0.9631,0.2523,10000000.0,48,1,True
lump|volx45|monthly|rot,lump,monthly,True,volx45,11784713.23,0.178471,0.013733,0.558734,6148581.03,0.0246,0.1473,0.1904,35.5702,0.046261,0.9934,0.6829,456610616.29,60,60,False
trend100|volx45|monthly|rot,trend,monthly,True,volx45,10100243.96,0.010024,0.000829,0.039035,399348.84,0.0212,0.049,0.0686,2.0334,0.002286,0.9918,0.026,9533333.33,104,35,False
lump|trail35|monthly|1shot,lump,monthly,False,trail35,10877709.99,0.087771,0.007012,0.354193,5965888.07,0.0198,0.0437,0.1229,33.1625,0.024764,0.9842,0.1401,10000000.0,1,1,True
lump|trail35|monthly|rot,lump,monthly,True,trail35,10877709.99,0.087771,0.007012,0.354193,5965888.07,0.0198,0.0437,0.1229,33.1625,0.024764,0.9842,0.1401,10000000.0,1,1,True
dipA|trail35|monthly|1shot,dip,monthly,False,trail35,10817770.94,0.081777,0.00655,0.358372,6042115.72,0.0183,0.043,0.1151,32.9441,0.020633,0.9693,0.1165,10000000.0,3,1,True
dipA|trail35|monthly|rot,dip,monthly,True,trail35,10817770.94,0.081777,0.00655,0.358372,6042115.72,0.0183,0.043,0.1151,32.9441,0.020633,0.9693,0.1165,10000000.0,3,1,True
dca24|trail25|monthly|1shot,dca,monthly,False,trail25,10610878.91,0.061088,0.004937,0.274997,4024761.34,0.018,0.0327,0.1021,25.6092,0.010888,0.9766,0.0653,8750000.0,21,1,True
dca24|trail25|monthly|rot,dca,monthly,True,trail25,10610878.91,0.061088,0.004937,0.274997,4024761.34,0.018,0.0327,0.1021,25.6092,0.010888,0.9766,0.0653,8750000.0,21,1,True
dca48|trail15|monthly|1shot,dca,monthly,False,trail15,10305439.46,0.030544,0.002502,0.163371,2012380.67,0.0153,0.025,0.079,15.2126,0.005962,0.9766,0.0358,4375000.0,21,1,True
